id,text_id,dialect,domain,distortion_score,dialect_text,standard_text
4254,719567,D4,Banking,14.5,दोन किंवा अधिक बाजारपेठेतील किमतीतील तफावतीचा फायदा घेण्याची पद्धत म्हणजे पंचाईत,दोन किंवा अधिक बाजारपेठेतील किमतीतील तफावतीचा फायदा घेण्याची पद्धत म्हणजे पंचाईत
4257,722543,D4,Agriculture,14.5,"कापसाला पांढरे सोने असेही संबोधले जाते , कापूस यापासून बनवला जातो","कापसाला पांढरे सोने असेही संबोधले जाते, कापूस यापासून बनवला जातो."
4260,720486,D4,Banking,14.5,मायक्रो क्रेडिट पेपर वाचू न शकणाऱ्या अशिक्षित ग्राहकांना कर्जपुरवठा करते,मायक्रो क्रेडिट पेपर वाचू न शकणाऱ्या अशिक्षित ग्राहकांना कर्जपुरवठा करते
4263,720766,D4,Agriculture,14.5,बायोफ्युएल्सचे दोन सर्वात सामान्य प्रकार बायोएथेनॉल आणि बायो डीझेल आहेत,बायोफ्युएल्सचे दोन सर्वात सामान्य प्रकार बायोएथेनॉल आणि बायो डीझेल आहेत
4266,721130,D4,Banking,14.5,सांस्कृतिक उद्योजकता ही एक प्रक्रिया आहे जे उद्योजक संसाधनांवर लक्ष केंद्रित करते,सांस्कृतिक उद्योजकता ही एक प्रक्रिया आहे जी उद्योजक संसाधनांवर लक्ष केंद्रित करतात.
4269,722519,D4,Banking,14.5,शेअर बाजारातील समभागाच्या कामगिरीचा थेट परिणाम त्याच्या आर्थिक कामगिरीवर होतो,शेअर बाजारातील समभागाच्या कामगिरीचा थेट परिणाम त्याच्या आर्थिक कामगिरीवर होतो
4272,718850,D4,Agriculture,14.5,"झाडांचे लाकूड कागदाच्या उत्पादनात वापरले जाते , त्यामुळे झाडे तोडली जातात","झाडांचे लाकूड कागदाच्या उत्पादनात वापरले जाते, त्यामुळे झाडे तोडली जातात."
4275,724280,D4,Agriculture,14.5,बाकीच्या देशाइंपेक्षा भारतात सर्वात जास्त केळी व्हते,इतर देशांपेक्षा भारतात सर्वात जास्त केळी असते
4278,720611,D4,Agriculture,14.5,हरियाणातील भिवानी जिल्हा त्याच्या उंचीमुळे लिफ्ट इरिगेशन योजनेचा वापर करतो,हरियाणातील भिवानी जिल्हा त्याच्या उंचीमुळे लिफ्ट इरिगेशन योजनेचा वापर करतो
4281,719515,D4,Banking,14.5,अटल पेन्शन योजना एक जून दोन हजार सतरा रोजी पंतप्रधान नरेंद्र मोदी यांनी सुरू केली होती,अटल पेन्शन योजना एक जून दोन हजार सतरा रोजी पंतप्रधान नरेंद्र मोदी यांनी सुरू केली होती
4284,722542,D4,Agriculture,14.5,राजगिराच्या इतर उपयोगांमध्ये डाई चारा आणि शोभेच्या उद्देशांचा समावेश होतो,राजगिराच्या इतर उपयोगांमध्ये डाई चारा आणि शोभेच्या उद्देशांचा समावेश होतो
4287,720068,D4,Agriculture,14.5,पिकांची निवड करताना शेतकऱ्याने मातीच्या संरक्षणाची काळजी घ्यावी,पिकांची निवड करताना शेतकऱ्याने मातीच्या संरक्षणाची काळजी घ्यावी
4290,719431,D4,Banking,14.5,आय.आर.एस मध्ये काम करताना भ्रष्टाचाराला आळा घालण्यासाठी प्रयत्न करावे लागतात,आय.आर.एस मध्ये काम करताना भ्रष्टाचाराला आळा घालण्यासाठी प्रयत्न करावे लागतात
4293,722113,D4,Agriculture,14.5,"भाऊ , मी तुझ्यासाठी हिमाचलमधून ताजी ट्यूलिपची फुले आणली आहेत",भाऊ मी तुझ्यासाठी हिमाचलमधून ताजी ट्यूलिपची फुले आणली आहेत
4296,721760,D4,Banking,14.5,केंद्रीय सेवा आणि वित्त मंत्र्यांच्या मंत्रालयीन आदेशानुसार कार्य करतात,केंद्रीय सेवा आणि वित्त मंत्र्यांच्या मंत्रालयीन आदेशानुसार कार्य करतात
4299,720267,D4,Banking,14.5,मनरेगा अंतर्गत गावातील गरीब लोकांना वर्षातून किमान शंभर दिवस रोजगार मिळणार आहे,मनरेगा अंतर्गत गावातील गरीब लोकांना वर्षातून किमान शंभर दिवस रोजगार मिळणार आहे
4302,719176,D4,Agriculture,14.5,कापसाचा इतिहास आश्चर्यकारक प्रमाणात सहकारी आणि शांततावादी आहे,कापसाचा इतिहास आश्चर्यकारक प्रमाणात सहकारी आणि शांततावादी आहे
4305,720190,D4,Agriculture,14.5,"महाराष्ट्र , ओडिशा आणि मध्य प्रदेशातील बांबूपासून कागद तयार केला जातो","महाराष्ट्र, ओडिशा आणि मध्य प्रदेशातील बांबूपासून कागद तयार केला जातो."
4308,719855,D4,Agriculture,14.5,भारतातील सर्वात जास्त चहाचे उत्पादन आसाम राज्यात होते,भारतातील सर्वात जास्त चहाचे उत्पादन आसाम राज्यात होते
4311,722836,D4,Agriculture,14.5,भारताकडे जगातील दुसऱ्या क्रमांकाची सर्वात मोठी शेतीयोग्य जमीन आहे,भारताकडे जगातील दुसऱ्या क्रमांकाची सर्वात मोठी शेतीयोग्य जमीन आहे
4314,722596,D4,Agriculture,14.5,अठराव्या ते विसाव्या शतकापर्यंत कताई खेचराचा मोठ्या प्रमाणावर वापर केला जात होता,अठराव्या ते विसाव्या शतकापर्यंत कताई खेचराचा मोठ्या प्रमाणावर वापर केला जात होता
4317,719769,D4,Banking,14.5,तुम्हाला पोस्ट ऑफिसमध्ये नियमित बचत खाते उघडायचे असेल तर तुमच्याकडे दोन पर्याय आहेत,तुम्हाला पोस्ट ऑफिसमध्ये नियमित बचत खाते उघडायचे असेल तर तुमच्याकडे दोन पर्याय आहेत
4320,721127,D4,Banking,14.5,मोबाईल बँकिंग अनुप्रयोगात मेनू पर्यायांचे अनुसरण करून लाभार्थीला पैसे पाठवा,मोबाईल बँकिंग अनुप्रयोगात मेनू पर्यायांचे अनुसरण करून लाभार्थीला पैसे पाठवा
4323,721862,D4,Banking,14.5,जी सामान्यतः वैज्ञानिक संशोधनासाठी निधीचा समावेश करते,जी सामान्यतः वैज्ञानिक संशोधनासाठी निधीचा समावेश करते
4326,721303,D4,Banking,14.5,तुमचे कार्ड ब्लॉक करण्यासाठी बँक एक्झिक्युटिव्हला विनंती करू शकता,तुमचे कार्ड ब्लॉक करण्यासाठी बँक एक्झिक्युटिव्हला विनंती करू शकता
4329,720958,D4,Agriculture,14.5,कातणारे खेचर हे कापूस आणि तंतू कातण्यासाठी वापरले जाणारे यंत्र आहे,कातणारे खेचर हे कापूस आणि तंतू कातण्यासाठी वापरले जाणारे यंत्र आहे
4332,719300,D4,Banking,14.5,क्यू.आर कोडला तुमच्या मोबाईलने स्कॅन केल्यास पैसे ट्रान्सफर करण्यात मदत होईल,क्यूआर कोड तुमच्या मोबाईलने स्कॅन केल्यास पैसे ट्रान्सफर करण्यात मदत होईल
4335,720498,D4,Banking,14.5,परिवर्तनीय बॉण्ड्स किंवा प्राधान्यकृत स्टॉकची देवाणघेवाण संकरीत केली जाते,परिवर्तनीय बॉण्ड्स किंवा प्राधान्यकृत स्टॉकची देवाणघेवाण संकरीत केली जाते
4338,721216,D4,Banking,14.5,बॉण्ड मॅच्युरिटी च्या विविधीकरणाद्वारे व्याजदराचा धोका कमी केला जाऊ शकतो,बॉण्ड मॅच्युरिटीच्या विविधीकरणाद्वारे व्याजदराचा धोका कमी केला जाऊ शकतो
4341,721988,D4,Agriculture,14.5,सूतगिरणी ही एक इमारत आहे ज्यामध्ये सूताच्या बॉलपासून सूत तयार केले जाते,सूतगिरणी ही एक इमारत आहे ज्यामध्ये सूताच्या बॉलपासून सूत तयार केले जाते
4344,719026,D4,Agriculture,14.5,शेतकऱ्यांना कृषी विमा काढण्यासाठी सरकार ऐंशी टक्के अनुदान देते,शेतकऱ्यांना कृषी विमा काढण्यासाठी सरकार ऐंशी टक्के अनुदान देते
4347,720145,D4,Agriculture,14.5,नैसर्गिक रबर मिळविण्यासाठी झाडांपासून दूध काढले जाते,नैसर्गिक रबर मिळविण्यासाठी झाडांपासून दूध काढले जाते
4350,720570,D4,Agriculture,14.5,हायड्रोपोनिक शेती पद्धतीं मध्ये मातीचा वापर केला जात नाही,हायड्रोपोनिक शेती पद्धतींमध्ये मातीचा वापर केला जात नाही.
4353,722128,D4,Agriculture,14.5,मुलांनो भारतातील कोणत्याही चार प्रकारच्या द्राक्षांची नावे सांगा,मुलांनो भारतातील कोणत्याही चार प्रकारच्या द्राक्षांची नावे सांगा
4356,721762,D4,Banking,14.5,बँकात दरोडे टाळण्यासाठी बँकांमध्ये सुरक्षा कॅमेरे बसवले गेले,बँकांमध्ये दरोडे टाळण्यासाठी सुरक्षा कॅमेरे बसवले गेले.
4359,721533,D4,Agriculture,14.5,"बांबूच्या प्रजाती क्लॅम्पिंग , रनिंग प्रजातीं मध्ये विभागल्या जाऊ शकतात",बांबूच्या प्रजाती क्लॅम्पिंग आणि रनिंग प्रजातींमध्ये विभागल्या जाऊ शकतात
4362,718806,D4,Agriculture,14.5,कृषी शास्त्रज्ञांकडून उच्च दर्जाचे बिया बाजारात पोहोचवले जाते,कृषी शास्त्रज्ञांकडून उच्च दर्जाचे बिया बाजारात पोहोचवले जाते
4365,719296,D4,Banking,14.5,"पहिल्या महायुद्धानंतर , महानगरांमध्ये ऑटोमोबाइलचा वापर मोठ्या प्रमाणावर होऊ लागला",पहिल्या महायुद्धानंतर महानगरांमध्ये ऑटोमोबाईलचा वापर मोठ्या प्रमाणावर होऊ लागला.
4368,719046,D4,Agriculture,14.5,चीनमध्ये गोड पाण्यातील झिगाची सर्वात जास्त लागवड केली जाते,चीनमध्ये गोड पाण्यातील झिगाची सर्वात जास्त लागवड केली जाते
4371,721122,D4,Banking,14.5,परदेशात अभ्यास करण्यासाठी मोठ्या प्रमाणात कर्ज घेतले जाते,परदेशात अभ्यास करण्यासाठी मोठ्या प्रमाणात कर्ज घेतले जाते
4374,721007,D4,Agriculture,14.5,अनिमियाशी लढण्यासाठी संत्र्यामुळे लोह शोषून घेणे सोपे होते,अनिमियाशी लढण्यासाठी संत्र्यामुळे लोह शोषून घेणे सोपे होते
4377,718678,D4,Agriculture,14.5,तुम्हाला माहीत आहे का राइस हलर मशीनचा शोध ब्राझील मध्ये लागला होता,तुम्हाला माहीत आहे का राइस हलर मशीनचा शोध ब्राझीलमध्ये लागला होता
4380,721621,D4,Agriculture,14.5,मका अँटिऑक्सिडेंट पेशींचे नुकसान होण्यापासून वाचविण्यात मदत करते,मका अँटिऑक्सिडेंट पेशींचे नुकसान होण्यापासून वाचविण्यात मदत करते
4383,720236,D4,Agriculture,14.5,अननस हे मूळचे दक्षिण ब्राझीलमधील एक फळ आहे जे आता जगाच्या विविध भागात उगविले जाते,अननस हे मूळचे दक्षिण ब्राझीलमधील एक फळ आहे जे आता जगाच्या विविध भागात उगविले जाते
4386,719974,D4,Banking,14.5,"मालमत्ता , वनस्पती आणि उपकरणे मानक निश्चित भांडवली वस्तू आहेत","मालमत्ता, वनस्पती आणि उपकरणे मानक निश्चित भांडवली वस्तू आहेत"
4389,721653,D4,Banking,14.5,"आपण कर्ज घेतल्यास , आपल्याला ते विशिष्ट कालावधीत सावकाराला परत द्यावे लागेल",जर आपण कर्ज घेतले तर आपल्याला ते विशिष्ट कालावधीत सावकाराला परत द्यावे लागेल
4392,721443,D4,Banking,14.5,शेवटचे दहा व्यवहार पाहण्यासाठी मला फक्त मिनी स्टेटमेंट तयार करावे लागेल,शेवटचे दहा व्यवहार पाहण्यासाठी मला फक्त मिनी स्टेटमेंट तयार करावे लागेल
4395,719756,D4,Agriculture,14.5,पशुपालनाच्या मार्गामुळे पर्यावरणावर होणारे दुष्परिणाम पशुधनावर होत आहेत,पशुपालनाच्या मार्गामुळे पर्यावरणावर होणारे दुष्परिणाम पशुधनावर होत आहेत
4398,721311,D4,Banking,14.5,भांडवल करण्यासाठी रमेशच्या बाबांनी स्टोकब्रोकर कडून सल्ला घेतली आहे,भांडवल करण्यासाठी रमेशच्या बाबांनी स्टोकब्रोकर कडून सल्ला घेतला आहे
4401,721217,D4,Banking,14.5,राजूला असे वाटते की कंपाऊंडिंग ची आवड समजून घेणे प्रत्येक मुलाच्या हिताचे आहे,राजूला असे वाटते की कंपाऊंडिंगची आवड समजून घेणे प्रत्येक मुलाच्या हिताचे आहे
4404,718677,D4,Agriculture,14.5,तुम्हाला माहीत आहे का की जमिनीचा वरचा भाग नांगराने उलटला जातो ?,तुम्हाला माहीत आहे का की जमिनीचा वरचा भाग नांगराने उलटला जातो?
4407,720743,D4,Banking,14.5,आरोग्य विमा मिळाल्याने सुरेश कुमार यांना ऑपरेशनची पूर्ण रक्कम मिळाली,आरोग्य विमा मिळाल्याने सुरेश कुमार यांना ऑपरेशनची पूर्ण रक्कम मिळाली
4410,721981,D4,Agriculture,14.5,अन्न शिजवण्यासाठी जैवइंधने थेट वनस्पती तेल म्हणून वापरली जातात,अन्न शिजवण्यासाठी जैवइंधने थेट वनस्पती तेल म्हणून वापरली जातात
4413,721183,D4,Banking,14.5,व्यावसायिक बँका सार्वजनिक क्षेत्रातील तीन गटांमध्ये विभागल्या गेल्या आहेत,व्यावसायिक बँका सार्वजनिक क्षेत्रातील तीन गटांमध्ये विभागल्या गेल्या आहेत
4416,720524,D4,Agriculture,14.5,इंडियन फार्मर्स फर्टिलायझर क्वालिटी लिमिटेड ही भारताची कृषी सहकारी संस्था आहे,इंडियन फार्मर्स फर्टिलायझर क्वालिटी लिमिटेड ही भारताची कृषी सहकारी संस्था आहे
4419,722230,D4,Agriculture,14.5,"कृषी वनीकरणात , वनस्पती आणि मोठी झाडे यांच्यातील पोषणाचा समन्वय मुख्य आहे",कृषी वनीकरणात वनस्पती आणि मोठी झाडे यांच्यातील पोषणाचा समन्वय मुख्य आहे
4422,720635,D4,Agriculture,14.5,गोलू आजारी पडल्यावर डॉक्टरांनी त्याला दलिया खाण्यास सांगितले,गोलू आजारी पडल्यावर डॉक्टरांनी त्याला दलिया खाण्यास सांगितले
4425,718932,D4,Agriculture,14.5,फळे हे एक साधन आहे ज्याद्वारे फुलांची रोपे त्यांच्या बियांचा प्रसार करतात,फळे हे एक साधन आहे ज्याद्वारे फुलांची रोपे त्यांच्या बियांचा प्रसार करतात
4428,718826,D4,Agriculture,14.5,कोणत्याही प्राण्याला किंवा जीवला जगण्यासाठी पाण्याची गरज असते,कोणत्याही प्राण्याला किंवा जीवला जगण्यासाठी पाण्याची गरज असते.
4431,719598,D4,Agriculture,14.5,तुम्ही तुमच्या फोनवरून कृषी उपकरणे खरेदी करण्यासाठी ऐप्स देखील वापरू शकता,तुम्ही तुमच्या फोनवरून कृषी उपकरणे खरेदी करण्यासाठी ॲप्स देखील वापरू शकता
4434,719633,D4,Banking,14.5,आय.आय.बी वेबसाइटला भेट द्या आणि वाहनाच्या विम्याबद्दल कोणाला कळू शकेल असे तपशील प्रविष्ट करा,आय.आय.बी वेबसाइटला भेट द्या आणि वाहनाच्या विम्याबद्दल कोणाला कळू शकेल असे तपशील प्रविष्ट करा
4437,722325,D4,Banking,14.5,"विक्रीकर वाढल्याने मागणीतही घट होऊ शकते , ज्याचा परिणाम आर्थिक स्थितीवर होतो","विक्रीकर वाढल्याने मागणीतही घट होऊ शकते, ज्याचा परिणाम आर्थिक स्थितीवर होतो."
4440,719448,D4,Agriculture,14.5,तूर वाटाणा हे जुन्या जगाच्या मूळ फॅबॅसी कुटुंबातील एक बारमाही शेंगा आहे,तूर आणि वाटाणा हे जुन्या जगाच्या मूळ फॅबॅसी कुटुंबातील एक बारमाही शेंगा आहे.
4443,721085,D4,Banking,14.5,खासगी बँकेमध्ये मनी मॅनेजमेंट सर्व्हिसेसच्या विस्तृत श्रेणीचा समावेश आहे,खासगी बँकेमध्ये मनी मॅनेजमेंट सर्व्हिसेसच्या विस्तृत श्रेणीचा समावेश आहे
4446,720427,D4,Banking,14.5,इतर प्रकारच्या विम्यांप्रमाणेच अनेक व्यक्तींमध्ये आरोग्य विम्याला धोका आहे,इतर प्रकारच्या विम्यांप्रमाणेच अनेक व्यक्तींमध्ये आरोग्य विम्याला धोका आहे
4449,722873,D4,Agriculture,14.5,प्रवीण वनस्पतीच्या पॅथॉलॉजीच्या मदतीने सफरचंदाच्या झाडातील रोग ओळखतो,प्रवीण वनस्पतीच्या पॅथॉलॉजीच्या मदतीने सफरचंदाच्या झाडातील रोग ओळखतो
4452,721722,D4,Banking,14.5,यू.पी.आई सेवांची नोंदणी करण्यासाठी मोबाईलमध्ये स्टार नव्वद हॅच डायल करा,यू.पी.आई सेवांची नोंदणी करण्यासाठी मोबाईलमध्ये स्टार नव्वद हॅच डायल करा
4455,720320,D4,Agriculture,14.5,सिंचन प्रकल्पाचे उद्दीष्ट कृषी पिकांसाठी क्षेत्र स्तरावर पाणी लागू करणे आहे,सिंचन प्रकल्पाचे उद्दीष्ट कृषी पिकांसाठी क्षेत्र स्तरावर पाणी लागू करणे आहे
4458,720955,D4,Agriculture,14.5,प्राण्यांचे पोषण हे प्राण्यांच्या आहारातील पोषक गरजांवर लक्ष केंद्रित करते,प्राण्यांचे पोषण हे प्राण्यांच्या आहारातील पोषक गरजांवर लक्ष केंद्रित करते
4461,719088,D4,Banking,14.5,कमी व्याज कव्हरेज रेशोसह बँक जास्त व्याजाने कंपनीला कर्ज देते,कमी व्याज आणि कव्हरेज रेशो सोबत बँक जास्त व्याजाने कंपनीला कर्ज देते
4464,719335,D4,Banking,14.5,बडा फंडांद्वारे उद्भवलेल्या जोखमींवर इंग्रजी केंद्रित ऑडिट केले पाहिजे,बडे फंडांद्वारे उद्भवलेल्या जोखमींवर इंग्रजी केंद्रित ऑडिट केले पाहिजे
4467,718878,D4,Banking,14.5,तुम्ही गैर लाभार्थ्यांना रिअल टाइम ट्रान्सफर साठी आई.एम.पी.एस द्वारे पैसे पाठवू शकता,तुम्ही गैरलाभार्थ्यांना रिअल टाइम ट्रान्सफरसाठी आय.एम.पी.एस द्वारे पैसे पाठवू शकता
4470,719574,D4,Banking,14.5,रिअल टाइम ग्रॉस सेटलमेंट सिस्टम सेंट्रल बँकेद्वारे व्यवस्थापित आणि ऑपरेट केली जाते,रिअल टाइम ग्रॉस सेटलमेंट सिस्टम सेंट्रल बँकेद्वारे व्यवस्थापित आणि ऑपरेट केली जाते
4473,721305,D4,Banking,14.5,ग्राहकांना देण्यात आलेल्या चेकच्या स्थितीची माहिती असायला हवी,ग्राहकांना देण्यात आलेल्या चेकच्या स्थितीची माहिती असायला हवी
4476,722687,D4,Banking,14.5,सुकृतीने चेक क्लिअरिंग स्टेटस जाणून घेण्यासाठी इंटरनेटवर सर्च केले,सुकृतीने चेक क्लिअरिंग स्टेटस जाणून घेण्यासाठी इंटरनेटवर शोधले
4479,722405,D4,Banking,14.5,ट्रॅव्हल इन्श्युरन्स आणि इन्सुर मॅट्रीप या प्रवासी विमा कंपन्या आहेत,ट्रॅव्हल इन्श्युरन्स आणि इन्सुर मॅट्रीप या प्रवासी विमा कंपन्या आहेत
4482,718848,D4,Agriculture,14.5,पृष्ठ भागाच्या सिंचनामध्ये शेताच्या अगदी काठावरुन पाणी सुरू केले जाते,पृष्ठ भागाच्या सिंचनामध्ये शेताच्या अगदी काठावरून पाणी सुरू केले जाते
4485,718702,D4,Agriculture,14.5,दुष्काळयाच्या परिस्थितीत शेतकऱ्यान मध्ये आत्महत्या करण्याची प्रवृत्ति येते,दुष्काळच्या परिस्थितीत शेतकऱ्यांमध्ये आत्महत्या करण्याची प्रवृत्ती येते.
4488,718873,D4,Banking,14.5,प्रधानमंत्री जन धन योजना अंतर्गत प्रत्येक शून्य शिल्लक खात्यातून कोणतेही ऑनलाइन व्यवहार करा,प्रधानमंत्री जन धन योजना अंतर्गत प्रत्येक शून्य शिल्लक खात्यातून कोणताही ऑनलाइन व्यवहार करा
4491,722036,D4,Banking,14.5,सैद्धांतिक जोखीम मुक्त दराचा अन्वयार्थ आयर्विंग फिशरच्या संकल्पनेशी सुसंगत आहे,सैद्धांतिक जोखीम मुक्त दराचा अन्वयार्थ आयर्विंग फिशरच्या संकल्पनेशी सुसंगत आहे
4494,722673,D4,Banking,14.5,ग्रामीण यंत्र सामग्री साठी पूर्ण अनुदानाची जागा भाडे खरेदी प्रणाली घेते,ग्रामीण यंत्र सामग्रीसाठी पूर्ण अनुदानाची जागा भाडे खरेदी प्रणाली घेते
4497,721022,D4,Agriculture,14.5,फील्ड डे हा शब्द सैन्यातून उद्भवला आहे तो युधाभ्यासाचा संदर्भ देतो,फील्ड डे हा शब्द सैन्यातून उद्भवला आहे तो युधाभ्यासाचा संदर्भ देतो
4500,719393,D4,Banking,14.5,तुम्हाला प्रत्येक कालावधीच्या सुरुवातीला अन्नुईटी भरावी लागेल,तुम्हाला प्रत्येक कालावधीच्या सुरुवातीला अन्नुईटी भरावी लागेल
4503,720022,D4,Agriculture,14.5,कायमस्वरुपी शेतीतील संसाधने भविष्यासाठी हाताळली जातात,कायमस्वरुपी शेतीतील संसाधने भविष्यासाठी हाताळली जातात
4506,718923,D4,Agriculture,14.5,फ्रँगीपानी हे एक सुगंधी फुलांचे झाड आहे ज्याला प्लुमेरिया असेही म्हणतात,फ्रँगीपानी हे एक सुगंधी फुलांचे झाड आहे ज्याला प्लुमेरिया असेही म्हणतात
4509,721252,D4,Banking,14.5,शेअर धारकांसाठी फर्मचे मूल्य वाढवण्यासाठी व्यवस्थापक ज्या कृती करतात,शेअर धारकांसाठी फर्मचे मूल्य वाढवण्यासाठी व्यवस्थापक ज्या कृती करतात
4512,718880,D4,Banking,14.5,तुमचा बँक खाते तपशील वापरकर्ता आई.डी.आई.ऍफ़.सी कोड आणि शाखेच्या नावाने ऑनलाइन तपासा,तुमचे बँक खाते तपशील वापरकर्ता आय.डी.आय.ऍफ़.सी कोड आणि शाखेच्या नावाने ऑनलाइन तपासा
4515,721614,D4,Agriculture,14.5,"तीळ ही सेसमम वंशातील एक फुलांची वनस्पती आहे , ज्याला बेन्ने देखील म्हणतात","तीळ ही सेसमम वंशातील एक फुलांची वनस्पती आहे, ज्याला बेन्ने देखील म्हणतात."
4518,721114,D4,Banking,14.5,"हे संसाधन फेडरल सरकार , राज्य सरकारे आणि इतर सरकारी संस्थांच्या कर्मचाऱ्यांसाठी उपलब्ध आहे","हे संसाधन फेडरल सरकार, राज्य सरकारे आणि इतर सरकारी संस्थांच्या कर्मचाऱ्यांसाठी उपलब्ध आहे."
4521,721819,D4,Agriculture,14.5,पेरमाकल्चर ही शेतीची एक पद्धत आहे ज्यामध्ये निसर्गाची व्यवस्था थेट स्वीकारली जाते,पेरमाकल्चर ही शेतीची एक पद्धत आहे ज्यामध्ये निसर्गाची व्यवस्था थेट स्वीकारली जाते
4524,719819,D4,Agriculture,14.5,सॅल्मन फार्म्स प्राचीन किनारपट्टीच्या इकोसिस्टममध्ये बसले आहेत जे ते प्रदूषित करतात,सॅल्मन फार्म्स प्राचीन किनारपट्टीच्या इकोसिस्टममध्ये बसले आहेत जे ते प्रदूषित करतात
4527,721575,D4,Agriculture,14.5,स्टोरेज म्हणजे काढणीनंतरच्या प्रणालीचा टप्पा ज्या दरम्यान उत्पादने ठेवली जातात,स्टोरेज म्हणजे काढणीनंतरच्या प्रणालीचा टप्पा ज्या दरम्यान उत्पादने ठेवली जातात.
4530,721676,D4,Banking,14.5,चेक आणि मनी ऑर्डर सारख्या पारंपारिक पेपर पद्धतींना इलेक्ट्रॉनिक पर्याय म्हणून काम करते,चेक आणि मनी ऑर्डर सारख्या पारंपारिक कागदी पद्धती इलेक्ट्रॉनिक पर्याय म्हणून कार्य करतात
4533,721141,D4,Banking,14.5,आर्थिक कारकीर्द अत्यंत फायद्याची असू शकते परंतु हे एक कुख्यात स्पर्धात्मक क्षेत्र आहे,आर्थिक कारकीर्द अत्यंत फायद्याची असू शकते परंतु हे एक कुख्यात स्पर्धात्मक क्षेत्र आहे
4536,719903,D4,Banking,14.5,एम.आय.आर.आर प्रकल्पाच्या नफ्याचा अंदाज लावण्यासाठी एक अतिशय लोकप्रिय मेट्रिक आहे,एम.आय.आर.आर प्रकल्पाच्या नफ्याचा अंदाज लावण्यासाठी एक अतिशय लोकप्रिय मेट्रिक आहे
4539,722582,D4,Agriculture,14.433,"भारत ही सणांची भूमी आहे , उत्सव आणि मनोरंजक पौराणिक कथा असलेले रंगीबेरंगी राष्ट्र आहे","भारत ही सणांची भूमी आहे, उत्सव आणि मनोरंजक पौराणिक कथा असलेले रंगीबेरंगी राष्ट्र आहे."
4542,722499,D4,Agriculture,14.433,"राम नाथ त्यांच्या शेतात ठिबक सिंचन करतात , त्यांनी सर्व शेतात पाईपचे जाळे टाकले आहे","राम नाथ त्यांच्या शेतात ठिबक सिंचन करतात, त्यांनी सर्व शेतात पाईपचे जाळे टाकले आहे."
4545,722535,D4,Banking,14.433,"स्थावर मालमत्ता ही एक स्थिर मालमत्ता आहे , जी आपण कधीही कुठेही घेऊ शकत नाही","स्थावर मालमत्ता ही एक स्थिर मालमत्ता आहे, जी आपण कधीही कुठेही घेऊ शकत नाही."
4548,721728,D4,Banking,14.429,"पैशाचे मूल्य हे उत्पादन , सेवा वितरण , संचालक मंडळ निवडणे यासाठी वापरले जाते","पैशाचे मूल्य हे उत्पादन, सेवा वितरण आणि संचालक मंडळ निवडण्यासाठी वापरले जाते."
4551,722039,D4,Banking,14.423,"मनी मार्केट फंड , बाँड्स किंवा फिक्स्ड इन्कम फंड ही त्याची तत्त्वे आहेत","मनी मार्केट फंड, बाँड्स किंवा फिक्स्ड इन्कम फंड ही त्याची तत्त्वे आहेत"
4554,720229,D4,Agriculture,14.423,"बाजरीच्या सर्वात महत्वाच्या जाती म्हणजे मोती , फिंगर , प्रोसो आणि फॉक्सटेल बाजरी","बाजरीच्या सर्वात महत्त्वाच्या जाती म्हणजे मोती, फिंगर, प्रोसो आणि फॉक्सटेल बाजरी"
4557,720791,D4,Agriculture,14.423,मोठ्या झाडे आणि झाडांमध्ये कोंब तयार झाल्यानंतर नवीन संकरित वाण तयार केले जातात,मोठ्या झाडांमध्ये कोंब तयार झाल्यानंतर नवीन संकरित लाक तयार केले जाते.
4560,720158,D4,Agriculture,14.423,द्रव खत किंवा स्लरी स्पायडर हे खत घालण्यासाठी वापरले जाणारे कृषी साधन आहे,द्रव खत किंवा स्लरी स्पायडर हे खत घालण्यासाठी वापरले जाणारे कृषी साधन आहे
4563,720989,D4,Agriculture,14.417,मंत्री सध्या श्री गिरिराज सिंग आहेत आणि सचिव सुब्रहमान्याम विजय कुमार आहेत,मंत्री सध्या श्री गिरिराज सिंग आहेत आणि सचिव सुब्रहमान्याम विजय कुमार आहेत
4566,721883,D4,Banking,14.417,एकोणीसशे नव्वदच्या दशकापर्यंत मनी ऑर्डर हे मनी एक्सचेंजचे एक चांगले माध्यम होते,एकोणीसशे नव्वदच्या दशकापर्यंत मनी ऑर्डर हे मनी एक्सचेंजचे एक चांगले माध्यम होते
4569,720775,D4,Agriculture,14.417,शेळी हा पाळीव प्राणी आहे ज्याचा वापर मानव अनेक शतकांपासून करत आहे,शेळी हा पाळीव प्राणी आहे ज्याचा वापर मानव अनेक शतकांपासून करत आहे
4572,722373,D4,Agriculture,14.417,काढणीनंतर पीक तयार होते मात्र एका ट्रकने संपूर्ण पीक धुळीने उद्ध्वस्त केले,काढणीनंतर पीक तयार होते मात्र एका ट्रकने संपूर्ण पीक धुळीने उद्ध्वस्त केले
