id,text_id,dialect,domain,distortion_score,dialect_text,standard_text
4334,713671,D2,Agriculture,14.5,"कागद ह्या झाडेसपाशीन तयार व्हतस , म्हनीसन त्यासना आखो वापर कशा करता ई हाऊ ईचार कराले जोयजे","कागद या झाडांच्या शेजारी तयार करता येते, म्हणून त्यासाठी त्याचा वापर कसा करायचा आणि काय करायला हवे हे जाणून घ्यायचे आहे."
4340,715132,D2,Banking,14.5,मांगेरामच्या म्हणण्यानुसार सरकारकडून हळूहळू केली गेलेली चलनातील वाढ म्हणजेच चलनवाढ होय,मांगेरामच्या म्हणण्यानुसार सरकारकडून हळूहळू केली गेलेली चलनातील वाढ म्हणजेच चलनवाढ होय
4343,716498,D2,Agriculture,14.5,पोषक तत्वाच्या समाधानामुळे विक्रीच्या किंमतीत आणि फायद्यामध्ये वाढ होत आहे,पोषक तत्वाच्या समाधानामुळे विक्रीच्या किंमतीत आणि फायद्यामध्ये वाढ होत आहे
4346,715461,D2,Agriculture,14.5,कॉफीची रोप सेंद्रिय माती मध्ये जिथे ठिसूळ खडक असतील तिथे उगवावे,कॉफीची रोप सेंद्रिय मातीमध्ये जिथे ठिसूळ खडक असतील तिथे उगवावे
4349,716614,D2,Banking,14.5,तुम्ही पोर्टफोलिओ इक्विटीचे बाजार मूल्य घेऊन व्याजदराची जोखीम देखील शोधू शकता,तुम्ही पोर्टफोलिओ इक्विटीचे बाजार मूल्य घेऊन व्याजदराची जोखीम देखील शोधू शकता
4358,718531,D2,Banking,14.5,यू.पी.आय सेवेचा लाभ घेण्यासाठी कोणती प्रक्रिया पूर्ण करावी लागते ?,यु.पी.आय सेवेचा लाभ घेण्यासाठी कोणती प्रक्रिया पूर्ण करावी लागते?
4367,715445,D2,Agriculture,14.5,कीटकनाशक असे पदार्थ आहे जे कीटकांना नियंत्रित करण्यासाठी वापरले जातात,कीटकनाशक असे पदार्थ आहेत जे कीटकांना नियंत्रित करण्यासाठी वापरले जातात
4370,714947,D2,Banking,14.5,जागतिक व्यापार संघटनेची स्थापना मार्क्वेस करारानुसार झाली,जागतिक व्यापार संघटनेची स्थापना मार्क्वेस करारानुसार झाली
4376,716236,D2,Agriculture,14.5,साठलेलं झालेल पाणी बाहेर काढण्यासाठी योजना बनवली जात आहे,साठलेले पाणी बाहेर काढण्यासाठी योजना बनवली जात आहे
4379,716138,D2,Banking,14.5,विविध साधनांचा वापर करून मूल्यांकन केल्याने आर्थिक जोखीमींच व्यवस्थापन केल जाऊ शकत,विविध साधनांचा वापर करून मूल्यांकन केल्याने आर्थिक जोखमीचे व्यवस्थापन केले जाऊ शकते
4385,717157,D2,Banking,14.5,समुदाय विकास बँका समुदायांच्या शाश्वत विकासावर भर देतात,समुदाय विकास बँका समुदायांच्या शाश्वत विकासावर भर देतात
4388,716505,D2,Agriculture,14.5,बहुतेक पाळीवप्राणी अंगुर जातीमधून येतात जे भूमध्य सागरीय आणि मध्य आशियातील अंगूर आहेत,बहुतेक पाळीवप्राणी अंगूर जातीमधून येतात जे भूमध्य सागरीय आणि मध्य आशियातील अंगूर आहेत
4394,715148,D2,Agriculture,14.5,मेंढ्या शरद ऋतूत पिल्लांना जन्म देतात व त्यांच्यापासून लोकर मिळते,मेंढ्या शरद ऋतूत पिल्लांना जन्म देतात व त्यांच्यापासून लोकर मिळते
4400,716741,D2,Agriculture,14.5,राजू माहित आहे की ट्यूलिपचे झाड दहा सेंटीमीटर पर्यंत वाढू शकते,राजूला माहित आहे की ट्यूलिपचे झाड दहा सेंटीमीटरपर्यंत वाढू शकते
4412,717828,D2,Agriculture,14.5,पीक विम्याचा फायदा मिळविण्यासाठी कोणत्या विभागात जावे लागते ?,पीक विम्याचा फायदा मिळविण्यासाठी कोणत्या विभागात जावे लागते?
4415,717498,D2,Agriculture,14.5,"माझ्याकडे पाच एकर शेती आहे , मी शासनाच्या योजनेचा फायदा घेऊ शकते का ?","माझ्याकडे पाच एकर शेती आहे, मी शासनाच्या योजनेचा फायदा घेऊ शकते का?"
4418,718415,D2,Banking,14.5,कर्जाच्या अर्जासोबत कोणती कागदपत्रे द्यावी लागतील ?,कर्जाच्या अर्जासोबत कोणती कागदपत्रे द्यावी लागतील?
4424,718642,D2,Agriculture,14.5,माझ्या बहिणीला काहिही गिरवी न ठेवता शेतीसाठी कर्ज कसे मिळेल ?,माझ्या बहिणीला काहीही गिरवी न ठेवता शेतीसाठी कर्ज कसे मिळेल?
4427,716512,D2,Agriculture,14.5,मध्यान्ह भोजन योजनेअंतर्गत मुलांमध्ये चांगली विचारसारणी आणि सवयी विकसित झाल्या,मध्यान्ह भोजन योजनेअंतर्गत मुलांमध्ये चांगली विचारसारणी आणि सवयी विकसित झाल्या
4430,716628,D2,Agriculture,14.5,पशुधन वाढवल्याने जागतिक हरितगृह वायू उत्सर्जनाच्या चौदा दशांश पाच टक्के उत्पन्न होते,पशुधन वाढवल्याने जागतिक हरितगृह वायू उत्सर्जनाच्या चौदा दशांश पाच टक्के उत्पन्न होते
4433,716728,D2,Agriculture,14.5,राजू आपल्याला बियाणे विकण्यासाठी सरकारकडून प्रथम परवाना घ्यावा लागेल,राजू आपल्याला बियाणे विकण्यासाठी सरकारकडून प्रथम परवाना घ्यावा लागेल
4442,716009,D2,Banking,14.5,मी माझ्या गावाच्या जमिनीला चालू भावा मध्येच विकून टाकलं,मी माझ्या गावाच्या जमिनीला चालू भावामध्येच विकून टाकले
4445,716467,D2,Agriculture,14.5,जर्सी जॉइंट कोंबडीचे मांस लोकांना जास्त आवडते,जर्सी जॉइंट कोंबडीचे मांस लोकांना जास्त आवडते
4448,717041,D2,Banking,14.5,मालवाहतूक थेट जहाजातून रेल्वे ट्रकमध्ये हस्तांतरित केली जाऊ शकते,मालवाहतूक थेट जहाजातून रेल्वे ट्रकमध्ये हस्तांतरित केली जाऊ शकते
4454,717568,D2,Agriculture,14.5,पेरू व सीताफळावरील कीड घालवण्यासाठी एकाच प्रकारची औषध फवारणी परिणामकारक ठरते का ?,पेरू व सीताफळावरील कीड घालवण्यासाठी एकाच प्रकारची औषध फवारणी परिणामकारक ठरते का?
4457,718321,D2,Banking,14.5,माझ्या मुलाला दुसऱ्या शहरातून मी कशाप्रकारे पैसे पाठवू शकते ?,माझ्या मुलाला दुसऱ्या शहरातून मी कशाप्रकारे पैसे पाठवू शकते?
4466,716449,D2,Agriculture,14.5,सुमितने पाण्याची चांगल्या प्रकारची सोय बघून संत्र्याची शेती सुरु केली,सुमितने पाण्याची चांगल्या प्रकारची सोय बघून संत्र्याची शेती सुरू केली
4472,715959,D2,Agriculture,14.5,मागच्या दोन वर्षात मी लीफ सेन्सर च्या मदतीने चांगलं उत्पन्न मिळवलं,मागच्या दोन वर्षांत मी लीफ सेन्सरच्या मदतीने चांगले उत्पन्न मिळवले
4478,716100,D2,Banking,14.5,लाभार्थीची नोंदणी नेट बँकिंग च्या माध्यमाने करणे आवश्यक आहे,लाभार्थीची नोंदणी नेट बँकिंगच्या माध्यमातून करणे आवश्यक आहे
4481,716493,D2,Agriculture,14.5,कातवन किंवा तोड ही पद्धत कमी जमिनीत भाताच्या सिंचनासाठी वापरली जाते,कातवन किंवा तोड ही पद्धत कमी जमिनीत भाताच्या सिंचनासाठी वापरली जाते
4487,716661,D2,Banking,14.5,पहिली भूमी विकास बँक झांग पंजाबमध्ये सन एकोणीसशे वीस मध्ये सुरू झाली,पहिली भूमी विकास बँक झांग पंजाबमध्ये सन १९२० मध्ये सुरू झाली
4490,718387,D2,Banking,14.5,पर्यायी किंवा नॉन बँकिंग सेवांबद्दल अधिक माहिती मिळेल का ?,पर्यायी किंवा नॉन बँकिंग सेवांबद्दल अधिक माहिती मिळेल का?
4493,715497,D2,Banking,14.5,गरीब व्यक्ति त्यांचं काम चालवण्यासाठी श्रीमंतांकडून कर्ज घेतात,गरीब व्यक्ती त्यांचे काम चालवण्यासाठी श्रीमंतांकडून कर्ज घेतात.
4499,717230,D2,Banking,14.5,परताव्याचा सुधारित अंतर्गत दर म्हणजे तुमच्या गुंतवणुकीचे परतावा केलेले मूल्य आहे,परताव्याचा सुधारित अंतर्गत दर म्हणजे तुमच्या गुंतवणुकीचे परतावा केलेले मूल्य आहे
4508,716906,D2,Banking,14.5,हातात रोख रक्कम असलेल्या व्यक्ती आणि कुटुंबांसाठी खरेदी करणे खूप महाग आहे,हातात रोख रक्कम असलेल्या व्यक्ती आणि कुटुंबांसाठी खरेदी करणे खूप महाग आहे
4511,717205,D2,Banking,14.5,एन.पी एस योजनेत लोक त्यांच्या नोकरीच्या दरम्यान नियमित अंतराने खात्यात गुंतवणूक करतात,एन.पी.एस. योजनेत लोक त्यांच्या नोकरीच्या दरम्यान नियमित अंतराने खात्यात गुंतवणूक करतात.
4514,715233,D2,Banking,14.5,स्टॉक ब्रोकर बनण्यासाठी ब्रोकिंग फर्म मध्ये दोन वर्षांचा अनुभव आवश्यक असतो,स्टॉक ब्रोकर बनण्यासाठी ब्रोकिंग फर्ममध्ये दोन वर्षांचा अनुभव आवश्यक असतो.
4517,716761,D2,Agriculture,14.5,परागकण हा सहसा एखाद्या प्राण्याचा फुलावरील हालचालीचा अनपेक्षित परिणाम असतो,परागकण हा सहसा एखाद्या प्राण्याचा फुलावरील हालचालीचा अनपेक्षित परिणाम असतो
4520,717349,D2,Agriculture,14.5,खरीप हंगामात सरकीचे बियाणे वापरल्यास सरकीची वाढ होईल का ?,खरीप हंगामात सरकीचे बियाणे वापरल्यास सरकीची वाढ होईल का?
4523,716064,D2,Agriculture,14.5,राजू त्याच्या गांज्याच्या शेतीला कपडे बनवणाऱ्या फॅक्टरीला देऊन टाकणार आहे,राजू त्याच्या शेतीला कपडे बनवणाऱ्या फॅक्टरीला देणार आहे
4529,714454,D2,Agriculture,14.5,राहीबाई फोफरे माउलीले बीजमाता पुरस्कार काबरं भेटना ?,राहीबाई फोफरे माउलीला बीजमाता पुरस्कार कासाठी भेटले?
4532,718306,D2,Banking,14.5,मासिक कर्जाच्या उपलब्धतेसाठी काही सुविधा आहे का ?,मासिक कर्जाच्या उपलब्धतेसाठी काही सुविधा आहेत का?
4538,717760,D2,Agriculture,14.5,ई कॉमर्सच्या माध्यमातून पैसे मिळण्याची पक्की खात्री असते का ?,ई कॉमर्सच्या माध्यमातून पैसे मिळण्याची पक्की खात्री असते का?
4541,718657,D2,Banking,14.5,माझे निधी हस्तांतरण परत माझ्या खात्यात आले आहे,माझे निधी हस्तांतरण परत माझ्या खात्यात आले आहे
4544,718656,D2,Banking,14.5,माझ्या खात्याची शिल्लक मोबाइल ॲपवर अपडेट झालेली नाही,माझ्या खात्याची शिल्लक मोबाइल ॲपवर अपडेट झालेली नाही
4553,713812,D2,Banking,14.5,उद्योगमा नाविन उद्योजकांनी भेटेल यश नवकल्पनासना अवलंब करीसन हाऊ कॉपीकॅट उद्योजक शे,"उद्योगामध्ये नवीन उद्योजकांनी नवकल्पनांवर अवलंबून राहून यश मिळवतील, हा कॉपीकॅट उद्योजकांचा विषय आहे."
4556,715573,D2,Banking,14.5,जर तुम्हाला तात्काळ प्रतिभूती निपटारा करायचा असेल तर हजर बाजारामध्ये जाऊ शकता,जर तुम्हाला तात्काळ प्रतिभूती निपटारा करायचा असेल तर हजर बाजारामध्ये जाऊ शकता
4559,714818,D2,Agriculture,14.5,"अरिकानटच्या झाडापासून सुपारी मिळते , तिला भारतात धार्मिक महत्त्व आहे","अरिकानटच्या झाडापासून सुपारी मिळते, तिला भारतात धार्मिक महत्त्व आहे."
4565,715230,D2,Agriculture,14.5,सोळाव्या आणि विसाव्या शतकात कताईच्या मशीनचा मोठ्या प्रमाणावर वापर करण्यात आला होता,सोळाव्या आणि विसाव्या शतकात कताईच्या मशीनचा मोठ्या प्रमाणावर वापर करण्यात आला होता
4571,716450,D2,Agriculture,14.5,हवामानाचा अचूक अंदाज घेऊन शेतकाऱ्यांना चांगले उत्पादन मिळते,हवामानाचा अचूक अंदाज घेऊन शेतकाऱ्यांना चांगले उत्पादन मिळते
4574,714827,D2,Banking,14.5,आंतरराष्ट्रीय कंपन्या दूसऱ्या देशात सामान पाठवून फायदा कमावतात,आंतरराष्ट्रीय कंपन्या दुसऱ्या देशात सामान पाठवून फायदा कमावतात
4577,717353,D2,Agriculture,14.5,कोलम तांदळातील जास्त उत्पादन देणारे प्रकार सांगा,कोलम तांदळातील जास्त उत्पादन देणारे प्रकार सांगा
4580,716890,D2,Agriculture,14.5,जीरे हे पूर्व भूमध्य समुद्रापासून भारतापर्यंतच्या प्रदेशात मूळ आहे,जीरे हे पूर्व भूमध्य समुद्रापासून भारतापर्यंतच्या प्रदेशात मूळ आहे
4586,717880,D2,Agriculture,14.5,ठिबक सिंचन आणि मोटरीने जमिनीत सोडलेल्या पाण्यामुळे काय फायदा किंवा तोटा होईल ?,ठिबक सिंचन आणि मोटरीने जमिनीत सोडलेल्या पाण्यामुळे काय फायदा किंवा तोटा होईल?
4589,713713,D2,Agriculture,14.5,तांदूळना कोंडान तेल जास्त तापमानमाभी खराब होत नही,तांदळाचे तेल जास्त तापमानामुळे खराब होत नाही
4595,715757,D2,Agriculture,14.5,पिकांना उगवण्यासाठी वापर केल्या गेलेल्या जमिनीला शेती म्हणतात,ज्या जमिनीचा उपयोग पिके उगवण्यासाठी केली जाते तिला शेती म्हणतात
4598,715447,D2,Banking,14.5,"कुपन एक तिकीट किंवा दस्तऐवज आहे , याच्यामुळे उत्पादन खरेदीच्या वेळी आर्थिक सूट मिळू शकते","कुपन एक तिकीट किंवा दस्तऐवज आहे, याच्यामुळे उत्पादन खरेदीच्या वेळी आर्थिक सूट मिळू शकते."
4607,716137,D2,Banking,14.5,विविध व्यावसायिक बँका त्यांचे पैसे रिझर्व बँकेच्या खजिन्या मध्ये जमा करतात,विविध व्यावसायिक बँका त्यांचे पैसे रिझर्व बँकेच्या खजिन्यात जमा करतात.
4613,715064,D2,Banking,14.5,बँकेद्वारा दिल्या गेलेल्या कस्टमर केयर नंबरवर फोन करुन रमेशने कर्जाची उरलेली रक्कम बघितली,बँकेद्वारे दिलेल्या कस्टमर केअर नंबरवर फोन करून रमेशने कर्जाची उरलेली रक्कम पाहिली.
4616,716151,D2,Banking,14.5,"व्याज दर रचना , जी सर्वसामान्यपणे उत्पन्न वक्र च्या रुपामध्ये ओळखली जाते",व्याज दर रचना जी सर्वसामान्यपणे उत्पन्न वक्रच्या रूपात ओळखली जाते
4619,715710,D2,Agriculture,14.5,नवीन कायदा शेतकऱ्यांना प्रोसेसर घाऊक विक्रेत्त्यांनच्या शोषणाशिवाय सशक्त बनवेल,नवीन कायदा शेतकऱ्यांना प्रोसेसर घाऊक विक्रेत्यांच्या शोषणाशिवाय सशक्त बनवेल
4622,718610,D2,Banking,14.5,एन.बी.एफ.सी वापरणाऱ्या व्यक्ती किंवा व्यवसायांसाठी कर्ज मिळविण्याची पद्धत काय आहे ?,एन.बी.एफ.सी वापरणाऱ्या व्यक्ती किंवा व्यवसायांसाठी कर्ज मिळवण्याची पद्धत काय आहे?
4625,718661,D2,Banking,14.5,वयाच्या साठाव्या वर्षी माझ्या काकांना कर्ज मिळू शकतो का ?,माझ्या काकांना वयाच्या साठ्याव्या वर्षी कर्ज मिळू शकते का?
4631,716070,D2,Agriculture,14.5,राज्य सरकार एकात्मिक शेती कार्यक्रम चालविण्याकरिता शेतकऱ्यांना आर्थिक मदत प्रदान करत असते,राज्य सरकार एकात्मिक शेती कार्यक्रम चालविण्याकरिता शेतकऱ्यांना आर्थिक मदत प्रदान करत असते
4637,717006,D2,Agriculture,14.5,शेतात मित्रकीडी वाढवल्यास माणसाला अनेक फायदे होतात,शेतात मित्रकीडी वाढवल्यास माणसाला अनेक फायदे होतात.
4646,716215,D2,Banking,14.5,संयुक्त राज्य अमेरिका व्यावसायिक बँकिंग सेवांसाठी सगळ्यात मोठं ठिकाण आहे,संयुक्त राज्य अमेरिका व्यावसायिक बँकिंग सेवांसाठी सगळ्यात मोठे ठिकाण आहे
4649,715381,D2,Agriculture,14.5,एलुसीन कोराकाना किंवा फिंगर बाजरा याला भारतामध्ये नाचणीच्या स्वरूपात ओळखल जात,एलुसीन कोराकाना किंवा फिंगर बाजरा याला भारतामध्ये नाचणीच्या स्वरूपात ओळखले जाते
4655,714997,D2,Banking,14.5,देशातील वाढणारी महागाई आणि बेरोजगारी समग्र अर्थशास्त्राअंतर्गत येते,देशातील वाढणारी महागाई आणि बेरोजगारी समग्र अर्थशास्त्राअंतर्गत येते
4658,716280,D2,Banking,14.5,स्टॉक व्यापारामध्ये उलट प्रभावाला थांबवण्यासाठी समुदाय बनवले जातात,स्टॉक व्यापारामध्ये उलट प्रभावाला थांबवण्यासाठी समुदाय बनवले जातात
4661,715874,D2,Agriculture,14.5,"भाज्यांव्यतिरिक्त मटार , फळाचे तुकडे हे पण माशांना खायला आवडतं",भाज्यांव्यतिरिक्त मटार आणि फळाचे तुकडे पण माशांना खायला आवडतात.
4664,716630,D2,Agriculture,14.5,पिकाचे देठ हे सेल्यूलोसिक बायोमासचे मौल्यवान स्त्रोत आहे,पिकाचे देठ हे सेल्यूलोसिक बायोमासचे मौल्यवान स्त्रोत आहे
4667,717141,D2,Banking,14.5,चालू खात्यात किमान शिल्लक न ठेवल्यास दंड आकारला जातो,चालू खात्यात किमान शिल्लक न ठेवल्यास दंड आकारला जातो
4670,715032,D2,Agriculture,14.5,"पीक घेतल्यानंतर , त्याची उत्पादन क्षमता टिकवून ठेवण्यासाठी शेत पडीक ठेवतात",पीक घेतल्यानंतर त्याची उत्पादन क्षमता टिकवून ठेवण्यासाठी शेत पडीक ठेवतात
4676,713581,D2,Banking,14.5,बजारन्या किंमतीस्वर गनच गोष्टीस्नं महत्व कमी जास्त व्हस,बाजारातील किंमती आणि अनेक गोष्टींचे महत्त्व कमी-जास्त झाले आहे.
4679,714916,D2,Banking,14.5,क्लिष्ट व्याज दर संरचना मुद्रा बाजार खात्याला इतर खात्यांपेक्षा वेगळी बनविते,क्लिष्ट व्याज दर संरचना मुद्रा बाजार खात्याला इतर खात्यांपेक्षा वेगळी बनवते
4682,715568,D2,Agriculture,14.5,जमिनीच्या अर्जाद्वारे शेतकरी जास्त पैसा कमवू शकतो,जमिनीच्या अर्जाद्वारे शेतकरी जास्त पैसा कमवू शकतो
4685,716159,D2,Agriculture,14.5,शहरांच्या मानाने गावांमध्ये पशुपालन एक प्राथमिक स्त्रोत आहे,शहरांच्या तुलनेत गावांमध्ये पशुपालन एक प्राथमिक स्त्रोत आहे
4688,715415,D2,Banking,14.5,कर्मचाऱ्यांना प्रोत्साहित करण्यासाठी बँकर्सना बोनस दिला जातो,कर्मचाऱ्यांना प्रोत्साहित करण्यासाठी बँकर्सना बोनस दिला जातो
4691,716218,D2,Banking,14.5,सरकार वेगवेगळ्या प्रकारच्या करांचा उपयोग करते आणि करांच्या दरांमध्ये वेगळेपणा आणते,सरकार वेगवेगळ्या प्रकारच्या करांचा उपयोग करते आणि करांच्या दरांमध्ये वेगळेपणा आणते
4694,716625,D2,Agriculture,14.5,वनवासींना स्थापत्य अभियांत्रिकीचे काही मूलभूत ज्ञान असणे आवश्यक आहे,वनवासींना स्थापत्य अभियांत्रिकीचे काही मूलभूत ज्ञान असणे आवश्यक आहे
4700,715403,D2,Banking,14.433,"कर पेमेंट डेबिट किंवा क्रेडिट कार्डने ऑनलाइन , फोनद्वारे किंवा मोबाईल ने केल जाऊ शकत",कर पेमेंट डेबिट किंवा क्रेडिट कार्डने ऑनलाइन फोनद्वारे किंवा मोबाईलने केले जाऊ शकते
4703,718480,D2,Banking,14.429,निधी ट्रान्सफरसाठी एका बँक खात्यातून दुसऱ्या बँक खात्यात पैसे जमा करता येतील का ?,निधी ट्रान्सफरसाठी एका बँक खात्यातून दुसऱ्या बँक खात्यात पैसे जमा करता येतील का?
4709,715260,D2,Agriculture,14.429,"अधिकतर गुरांचे डॉक्टर रोगाचे निदान करण्यासाठी काम करतात , सरळ सरळ जनावरांवर इलाज करता","अधिकतर गुरांचे डॉक्टर रोगाचे निदान करण्यासाठी काम करतात, सरळ सरळ जनावरांवर उपचार करतात."
4712,715342,D2,Agriculture,14.429,"उत्पादन सोर्टर च्या रूपात , नोकरी ग्रेडर आणि शेती सॉर्टर , उत्पादनांच्या अंतर्गत येते",उत्पादन सॉर्टरच्या रूपात नोकरी ग्रेडर आणि शेती सॉर्टर उत्पादनांच्या अंतर्गत येतात
4721,717314,D2,Agriculture,14.423,प्रति एकर कोथिंबिरीच्या लागवडीसाठी किती दिवस किती प्रमाणात पाणी देणे आवश्यक आहे ?,प्रति एकर कोथिंबिरीच्या लागवडीसाठी किती दिवस किती प्रमाणात पाणी देणे आवश्यक आहे?
4724,715823,D2,Agriculture,14.423,फुलांच्या गुच्छा मध्ये एक मोठं शेवंतीचं फूल आणि दुसर छोटं शेवंतीचं फुल आहे,फुलांच्या गुच्छामध्ये एक मोठे शेवंतीचे फूल आणि दुसरे छोटे शेवंतीचे फूल आहे.
4730,715945,D2,Agriculture,14.417,मनुष्य आणि इतर जनावर सारखच मासे पण आजार आणि परजीवींमुळे त्रस्त आहे,"मनुष्य आणि इतर जनावर सारखेच मासे आहेत, पण आजार आणि परजीवींमुळे ते त्रस्त आहेत."
4733,716796,D2,Agriculture,14.417,"आपण मिश्रित लाल , जांभळा , सोनेरी रंगांमध्ये ट्यूलिप वनस्पती पाहू शकता","आपण मिश्रित लाल, जांभळा, सोनेरी रंगांमध्ये ट्यूलिप वनस्पती पाहू शकता."
4739,718081,D2,Banking,14.417,ठेवी किती प्रकारे ठेवल्या जातात आणि अल्पमुदतीच्या ठेवीचा कालावधी किती आहे ?,ठेवी किती प्रकारे ठेवल्या जातात आणि अल्पमुदतीच्या ठेवीचा कालावधी किती आहे?
4745,715457,D2,Agriculture,14.417,"कैलाबश ज्याला दुधीभोपळा , पांढऱ्या फुलाचा दुधीभोपळा या नावाने पण ओळखले जाते","ज्याला दुधीभोपळा, पांढऱ्या फुलाचा दुधीभोपळा या नावाने पण ओळखले जाते."
4751,716560,D2,Banking,14.417,कर्ज घेणे किंवा कर्ज भांडवल हे बाह्य स्त्रोतांकडून वित्त व्यवस्था केली जाते,कर्ज घेणे किंवा कर्ज भांडवल हे बाह्य स्त्रोतांकडून वित्त व्यवस्था केली जाते
4754,715848,D2,Agriculture,14.417,"बाग कामांमध्ये रोप , सुगंधित फुले , भाज्या वेगवेगळ्या प्रकारच्या समाविष्ट असतात","बागकामांमध्ये रोप, सुगंधित फुले, भाज्या वेगवेगळ्या प्रकारच्या समाविष्ट असतात."
4757,716408,D2,Agriculture,14.417,पीक बदलावामुळे जमिनीची सुपीकता टिकून राहते आणि पीक अधिक चांगल्या दर्जाचे येते,पीक बदलावामुळे जमिनीची सुपीकता टिकून राहते आणि पीक अधिक चांगल्या दर्जाचे येते
4760,716189,D2,Agriculture,14.409,"शेती रसायनांमध्ये कीटनाशक , खतं , प्राणी नियामक आणि कच्चामाल येतो","शेती रसायनांमध्ये कीटनाशक, खते, प्राणी नियामक आणि कच्चा माल येतो."
4766,716337,D2,Banking,14.4,नियमानुसार कर्ज घेणारा हा कर्ज मिळविण्यासाठी अचल संपत्तीला गहाण ठेवतो,नियमानुसार कर्ज घेणारा हा कर्ज मिळविण्यासाठी अचल संपत्तीला गहाण ठेवतो
4769,716966,D2,Agriculture,14.4,"भांगाच्या बिया कॅनॅबिस सॅटिवा वनस्पतीच्या लहान , तपकिरी बिया आहेत",भांगाच्या बिया कॅनॅबिस सॅटिवा वनस्पतीच्या लहान तपकिरी बिया आहेत
4772,716620,D2,Agriculture,14.389,एरंडेल तेल हे एरंडेलच्या बियांपासून बनवलेले वनस्पती तेल आहे,एरंडेल तेल हे एरंडेलच्या बियांपासून बनवलेले वनस्पती तेल आहे
4778,715622,D2,Banking,14.389,डेबिट कार्ड च्या जागेवर क्रेडीट कार्ड धारकाला धोक्यापासून वाचवतो,डेबिट कार्डच्या जागी क्रेडीट कार्ड धारकाला धोक्यापासून वाचवतो
4781,716703,D2,Agriculture,14.389,मेंढ्या पाळीव असतात स्तनधारी पाळीव प्राण्यांप्रमाणे त्या पाळल्या जातात,मेंढ्या पाळीव असतात स्तनधारी पाळीव प्राण्यांप्रमाणे त्या पाळल्या जातात
4790,716781,D2,Banking,14.375,"बचत हा शब्द आर्थिक क्रियाकलापांसाठी वापरला जातो जसे की संसाधनांची बचत करणे , खर्च कमी करणे",बचत हा शब्द आर्थिक क्रियाकलापांसाठी वापरला जातो जसे की संसाधनांची बचत करणे खर्च कमी करणे
4796,716068,D2,Agriculture,14.367,"राजूने पिकाची कापणी केली आहे , आता राजू धान्य वाळवणाच्या मशीन ने धान्य वाळवणार आहे","राजूने पिकाची कापणी केली आहे, आता राजू धान्य वाळवणाच्या मशीनने धान्य वाळवणार आहे."
4799,718588,D2,Banking,14.357,माझे गॅस किंवा वीज किंवा पाणी किंवा केबल बिल मला कसे भरता येईल ?,"माझे गॅस, वीज, पाणी किंवा केबलचे बिल मी कसे भरू शकेन?"
4805,715552,D2,Agriculture,14.333,"चीन , भारत , तिबेट मध्ये लवकरच पाण्यातली म्हैस , याक यांना शेती मध्ये पाळीव प्राणी बनवला गेल","चीन, भारत, तिबेटमध्ये लवकरच पाण्यातली म्हैस, याक यांना शेतीमध्ये पाळीव प्राणी बनवले गेले."
4811,717405,D2,Agriculture,14.333,चिंच तोडण्यासाठी कोणती औजारे वापरावीत ? बाजारात अशी औजारे मिळतात का ?,चिंच तोडण्यासाठी कोणती औजारे वापरावीत? बाजारात अशी औजारे मिळतात का?
4820,716303,D2,Banking,14.278,हायब्रीड प्रतिभूती मध्ये कर्ज प्रतिभूती आणि इक्विटी प्रतिभूती येतात,हायब्रीड प्रतिभूतीमध्ये कर्ज प्रतिभूती आणि इक्विटी प्रतिभूती येतात
4823,715456,D2,Agriculture,14.237,"केसरची शेती दक्षिण युरोप , स्पेन , इटली , ग्रीस , तुर्किस्तान , इराण , चीन तसेच भारतामध्ये होते","केसरची शेती दक्षिण युरोप, स्पेन, इटली, ग्रीस, तुर्किस्तान, इराण, चीन तसेच भारतामध्ये होती."
4826,717043,D2,Banking,14.0,पोलिश बँकांना चेक क्लिअर होण्यासाठी अजून दोन ते तीन आठवडे लागू शकतात,पोलिश बँकांना चेक क्लिअर होण्यासाठी अजून दोन ते तीन आठवडे लागू शकतात
4832,717557,D2,Agriculture,14.0,गव्हास पाणी देण्याच्या वेळांमध्ये किती अंतर असावे ?,गव्हास पाणी देण्याच्या वेळांमध्ये किती अंतर असावे?
4844,714755,D2,Agriculture,14.0,धडधाकट तब्येतनीकरता सेंद्रिय शेतीमा रासायनिक खते वापरतत नैत,धडधाकट तब्येतीमध्ये सेंद्रिय शेती करताना रासायनिक खते वापरत आहे.
4853,716595,D2,Banking,14.0,तुम्हाला कोणत्या प्रकारच्या गुंतवणुकीवर पूर्ण परतावा मिळाला आहे,तुम्हाला कोणत्या प्रकारच्या गुंतवणुकीवर पूर्ण परतावा मिळाला आहे
4859,715083,D2,Banking,14.0,भारत सरकार दरवर्षी विविध योजनांच्या माध्यमातून जनतेचे कल्याण करते,भारत सरकार दरवर्षी विविध योजनांच्या माध्यमातून जनतेचे कल्याण करते
