dialect_text,standard_text,dialect
संपत्ती नवीनीकरणाचे पावती पोरगा तुमाले म्हाजी म्हाले द्यायची हाय,संपत्ती नवीनीकरणाचे पावती मुला तुम्हाला माझी मला द्यायची आहे,D4
कोणता बँकेचे क्रेडिट कार्ड पोरगा पायजे हाय कायले?,कोणती बँकेचे क्रेडिट कार्ड पाहिजे आहे कशामुळे?,D4
जनगणना २०२०च्या नोंदणीची यादी म्हाजी करमती हाय का?,जनगणना २०२०च्या नोंदणीची यादी माझी करवतत आहे का?,D4
अल्पसंख्यक भाग्यअवधी योजनेचे पात्र तुमाले कोणते हाय?,अल्पसंख्यक भाग्यअवधी योजनेचे पात्र तुम्हाला कोणते आहे?,D4
अर्जाची अटी म्हाजी कोणत्या हाय का हाय?,अर्जाची अटी माझी कोणत्या आहे का आहे?,D4
कोणता योजना तुमाले म्हाजी पोरगा पायजे हाय?,कोणती योजना तुम्हाला माझी मुला पाहिजे आहे?,D4
"आधार कार्ड म्हाजी दुरुस्ती करायची हाय, सेतू केंद्र कुठे हाय?","आधार कार्ड माझी दुरुस्ती करायची आहे, सेतू केंद्र कुठे आहे?",D4
"ग्रामपंचायतीत घरकुलाच्या योजनेची यादी म्हाजी आली हाय का, म्हाजे नाव हाय का त्यात?","ग्रामपंचायतीत घरकुल योजनेची यादी माझी आली आहे का, माझे नाव आहे का त्यात?",D4
प्राथमिक शाळा आहे का म्हाजी पोरगा हाय पायजे?,प्राथमिक शाळा आहे का माझी मुला आहे पाहिजे?,D4
नागरिक पुस्तक म्हाजी तुमाले म्हाले कोणती हाय?,नागरिक पुस्तक माझी तुम्हाला मला कोणती आहे?,D4
"ग्रामपंचायतीत घरकुलाच्या योजनेची यादी आली हाय का, म्हाजे नाव हाय का त्यात?","ग्रामपंचायतीत घरकुल योजनेची यादी आली आहे का, माझे नाव आहे का त्यात?",D4
सर्वसाधारण बँकेच्या खात्यावर क्रेडिट कार्ड मिळवायची हाय का कामे पाहिजे?,सर्वसाधारण बँकेच्या खात्यावर क्रेडिट कार्ड मिळवायची आहे का कामे पाहिजे?,D4
"नागरिकांच्या मोबाइल नंबरावर संदेश कशामुळे पोचत नाही हाय, तुमाले काय केले?","नागरिकांच्या मोबाइल नंबरावर संदेश कशामुळे पोचत नाही हाय, तुम्हाले काय केले?",D4
"नागरिकांच्या क्रेडिट कार्डांवर चुकीची व्याजात्मक रक्कम दिसत आहे हाय, तुमाले काय केले?","नागरिकांच्या क्रेडिट कार्डांवर चुकीची व्याजात्मक रक्कम दिसत आहे हाय, तुम्हाले काय केले?",D4
"ग्रामपंचायतीत पाण्याची पुरवठा कशामुळे होत नाही हाय, तुमाले काय केले?","ग्रामपंचायतीत पाण्याची पुरवठा कशामुळे होत नाही हाय, तुम्हाले काय केले?",D4
"नागरिकांच्या घरकुल योजनेची यादी कशामुळे तयार होत नाही हाय, तुमाले काय केले?","नागरिकांच्या घरकुल योजनेची यादी कशामुळे तयार होत नाही हाय, तुम्हाले काय केले?",D4
"ग्रामपंचायतीत शाळेच्या गुणवत्ता कशामुळे कमी आहे हाय, तुमाले काय केले?","ग्रामपंचायतीत शाळेच्या गुणवत्ता कशामुळे कमी आहे हाय, तुम्हाले काय केले?",D4
"नागरिकांच्या संपत्तीची पुरवठा कशामुळे होत नाही हाय, तुमाले काय केले?","नागरिकांच्या संपत्तीची पुरवठा कशामुळे होत नाही हाय, तुम्हाले काय केले?",D4
"ग्रामपंचायतीत शिक्षणाची यादी कशामुळे तयार होत नाही हाय, तुमाले काय केले?","ग्रामपंचायतीत शिक्षणाची यादी कशामुळे तयार होत नाही हाय, तुम्हाले काय केले?",D4
"नागरिकांच्या यंत्रणा शुल्कांची यादी कशामुळे दिसत नाही हाय, तुमाले काय केले?","नागरिकांच्या यंत्रणा शुल्कांची यादी कशामुळे दिसत नाही हाय, तुम्हाले काय केले?",D4
"ग्रामपंचायतीत घरकुल योजनेची यादी कशामुळे तयार नाही हाय, तुमाले काय केले?","ग्रामपंचायतीत घरकुल योजनेची यादी कशामुळे तयार नाही हाय, तुम्हाले काय केले?",D4
ग्रामपंचायतीने जलसंपत्तीचे पुनर्वापरण करायचे पोरगा पायजे काय?,ग्रामपंचायतीने जलसंपत्तीचे पुनर्वापरण करायचे काय पाहिजे?,D4
स्थानिक निकामी विकासाच्या योजनेमध्ये म्हाले काय पायजे?,स्थानिक निकामी विकासाच्या योजनेमध्ये तुम्हाला काय पाहिजे?,D4
"जिल्हा परिषदेच्या मेळाव्यात म्हाजे नाव हाय का, माथून जाण्यासाठी काय करवतत?","जिल्हा परिषदेच्या मेळाव्यात माझे नाव आहे का, मधून जाण्यासाठी काय करून घेतात?",D4
पाणी पुरवठा व्यवस्थापनाच्या योजनेमध्ये कायले घरकुलाचे हाय?,पाणी पुरवठा व्यवस्थापनाच्या योजनेमध्ये कशामुळे घरकुलाचे आहे?,D4
"ग्रामविकास योजनेच्या अंमलबजावणीसाठी म्हाजे नाव हाय का, म्हाले काय करवतत?","ग्रामविकास योजनेच्या अंमलबजावणीसाठी माझे नाव आहे का, तुम्हाला काय करून घेतात?",D4
"ग्रामपंचायतीने स्वच्छता व्यवस्थापनाची योजना करायची हाय, म्हाजे वाटप हाय काय?","ग्रामपंचायतीने स्वच्छता व्यवस्थापनाची योजना करायची आहे, माझा वाटप आहे काय?",D4
"पूर्वसंचालक विनंती परिषदेच्या यादीमध्ये म्हाजे नाव हाय का, म्हाले काय करवतत?","पूर्वसंचालक विनंती परिषदेच्या यादीमध्ये माझे नाव आहे का, तुम्हाला काय करून घेतात?",D4
जिल्हा परिषदेच्या कार्यक्रमामध्ये हाय काय पायजे म्हाले काय?,जिल्हा परिषदेच्या कार्यक्रमामध्ये काय पाहिजे तुम्हाला काय?,D4
"ग्रामपंचायतीने यंत्रीकरण व्यवस्थापनाची योजना करायची हाय, म्हाजे नाव हाय काय?","ग्रामपंचायतीने यंत्रीकरण व्यवस्थापनाची योजना करायची आहे, माझे नाव आहे काय?",D4
"स्थानिक निकामी विकासाच्या योजनेच्या अंमलबजावणीसाठी म्हाजे नाव हाय का, म्हाले काय करवतत?","स्थानिक निकामी विकासाच्या योजनेच्या अंमलबजावणीसाठी माझे नाव आहे का, तुम्हाला काय करून घेतात?",D4
"नागरिक सेवा केंद्रात UPI पेमेंट कार्ड म्हाले हाय का, पोरगा याची शिकवण करवतत हाय?","नागरिक सेवा केंद्रात UPI पेमेंट कार्ड आहे का, मुलगा याची शिकवण करून घेतात का?",D4
"नागरिक सेवा केंद्राला जायची हाय, तुरुंगातून बाहेर काढण्याची क्रियाकलाप म्हाजे पायजे हाय का?","नागरिक सेवा केंद्राला जायची आहे, तुरुंगातून बाहेर काढण्याची क्रियाकलाप माझे पाहिजे आहे का?",D4
"ग्रामपंचायतीत घरकुलाच्या योजनेची यादी आली हाय का, म्हाजे नाव हाय का त्यात?","ग्रामपंचायतीत घरकुल योजनेची यादी आली आहे का, माझे नाव आहे का त्यात?",D4
"पोलीस स्टेशनवर जायची हाय, क्रेडिट कार्ड चोरी होऊ द्यायची कायले हाय का?","पोलीस स्टेशनवर जायची आहे, क्रेडिट कार्ड चोरी होऊ द्यायची कशामुळे आहे का?",D4
"नागरिक सेवा केंद्रात पासबुक म्हाले हाय का, पोरगा याची यादी पाहिजे हाय?","नागरिक सेवा केंद्रात पासबुक आहे का, मुलगा याची यादी पाहिजे आहे?",D4
"सेतू केंद्रात KYC प्रोसेस म्हाजे पायजे हाय का, आधार कार्ड दुरुस्ती करायची हाय?","सेतू केंद्रात KYC प्रोसेस माझे पाहिजे आहे का, आधार कार्ड दुरुस्ती करायची आहे?",D4
"ग्रामपंचायतीत घरकुल योजनेच्या म्हाले हाय का, पोरगा घरकुलाचा लाभ घेऊ शकतो हाय?","ग्रामपंचायतीत घरकुल योजनेचे आहे का, मुलगा घरकुलाचा लाभ घेऊ शकतो का?",D4
"नागरिक सेवा केंद्राला जायची हाय, बाहेर पडून EMI भरण्याची क्रियाकलाप म्हाजे पायजे हाय का?","नागरिक सेवा केंद्राला जायची आहे, बाहेर पडून EMI भरण्याची क्रियाकलाप माझे पाहिजे आहे का?",D4
"ग्रामपंचायतीत घरकुल योजनेची यादी आली हाय का, म्हाजे नाव हाय का त्यात?","ग्रामपंचायतीत घरकुल योजनेची यादी आली आहे का, माझे नाव आहे का त्यात?",D4
"नागरिक सेवा केंद्रात UPI पेमेंट कार्ड म्हाले हाय का, पोरगा याची शिकवण करवतत हाय?","नागरिक सेवा केंद्रात UPI पेमेंट कार्ड आहे का, मुलगा याची शिकवण करून घेतात का?",D4
"सेतू केंद्रात KYC प्रोसेस म्हाजे पायजे हाय का, आधार कार्ड दुरुस्ती करायची हाय?","सेतू केंद्रात KYC प्रोसेस माझे पाहिजे आहे का, आधार कार्ड दुरुस्ती करायची आहे?",D4
नागरी भौतिकवाद विकास योजनेचा शेड्यूल माथून दाखवावयाचा हाय?,नागरी भौतिकवाद विकास योजनेचा शेड्यूल मधून दाखवावा आहे का?,D4
"ग्रामपंचायतीत माझे नाव हाय का, घरकुलाच्या योजनेची यादी तुमाले दाखवायची हाय?","ग्रामपंचायतीत माझे नाव आहे का, घरकुल योजनेची यादी तुम्हाला दाखवायची आहे का?",D4
क्रेडिट कार्ड चालू करायचे त्यामुळे पोरगा लहान होण्याची शिक्षा पायजे हाय कायले?,क्रेडिट कार्ड चालू करायचे त्यामुळे मुलगा लहान होण्याची शिक्षा पाहिजे कशामुळे?,D4
"स्थानिक सांख्यिकी कार्यालयाच्या बाबतीत माझ्या नावाचा वापर करायचा हाय, तुमाले कशामुळे नाव वापरता?","स्थानिक सांख्यिकी कार्यालयाच्या बाबतीत माझे नाव वापरायचे आहे, तुम्हाला कशामुळे नाव वापरता?",D4
नागरी वाहतूक विकासाच्या विषयात नवीन शिकवण म्हाले प्राप्त कराव्यात हाय?,नागरी वाहतूक विकासाच्या विषयात नवीन शिकवण मला प्राप्त करावी आहे का?,D4
ग्रामपंचायतीत माझा व्हायरल व्हिडिओ पोरग्यांच्या कोणत्या बाबतीत दाखवायचा हाय?,ग्रामपंचायतीत माझा व्हायरल व्हिडिओ मुलग्यांच्या कोणत्या बाबतीत दाखवायचा आहे का?,D4
"सामाजिक सुरक्षा योजनेची यादी म्हाजे ऑनलाईन दाखवायची हाय, तुमाले ती कशी दाखवता?","सामाजिक सुरक्षा योजनेची यादी माझी ऑनलाईन दाखवायची आहे, तुम्हाले ती कशी दाखवता?",D4
"नागरी सेवा केंद्रात माझ्या नावाचा वापर करायचा हाय, तुमाले तो वापरता कशामुळे?","नागरी सेवा केंद्रात माझे नाव वापरायचे आहे, तुम्हाला तो वापरता कशामुळे?",D4
स्थानिक सांख्यिकी कार्यालयात माझ्या नावाचा वापर करायचा हाय तुमाले कशामुळे नाव वापरता?,"स्थानिक सांख्यिकी कार्यालयात माझे नाव वापरायचे आहे, तुम्हाला कशामुळे नाव वापरता?",D4
"ग्रामपंचायतीत माझे नाव हाय का, घरकुलाच्या योजनेची यादी तुमाले दाखवायची हाय?","ग्रामपंचायतीत माझे नाव आहे का, घरकुल योजनेची यादी तुम्हाला दाखवायची आहे का?",D4
"ग्रामपंचायतीत क्रेडिट कार्ड करायची यादी म्हाजी काय, खाती पोरगा हाय काय?","ग्रामपंचायतीत क्रेडिट कार्ड करायची यादी माझी काय, खात्यांत मुलगा आहे काय?",D4
ग्रामदारा सुधारण्यासाठी पायजे म्हाले सर्व शाळांच्या मुलांना शिक्षण द्यावे लागेल.,ग्रामदारा सुधारण्यासाठी पाहिजे सर्व शाळांच्या मुलांना शिक्षण द्यावे लागेल.,D4
"कोणत्या वेळी ग्रामपंचायती बैठक होते, हाय कायले म्हाजे नाव हाय का त्यात?","कोणत्या वेळी ग्रामपंचायती बैठक होते, ही कशामुळे माझे नाव आहे का त्यात?",D4
प्राथमिक शाळेत मुलांना बायोमेट्रिक सिस्टीम लावण्यासाठी पायजे किती रुपये म्हाले?,प्राथमिक शाळेत मुलांना बायोमेट्रिक सिस्टीम लावण्यासाठी पाहिजे किती रुपये माळे?,D4
ग्रामपंचायती तालुक्यात वीज पुरवठा सुधारण्यासाठी करमतत म्हाजी पोरगा हाय काय?,ग्रामपंचायती तालुक्यात वीज पुरवठा सुधारण्यासाठी करून घेतात माझे मुलगा आहे काय?,D4
"प्राथमिक शाळेत शिक्षकांना प्रमाणपत्र द्यायची यादी म्हाजी काय, म्हाले नाव हाय का त्यात?","प्राथमिक शाळेत शिक्षकांना प्रमाणपत्र द्यायची यादी माझी काय, मला नाव आहे का त्यात?",D4
"ग्रामपंचायतीत बँक खाती म्हाजी नाव हाय काय, खाती पोरगा हाय काय?","ग्रामपंचायतीत बँक खाती माझे नाव आहे काय, खात्यांत मुलगा आहे काय?",D4
"कोणत्या तारखेला ग्रामपंचायती बैठक होते, हाय कायले म्हाजे नाव हाय का त्यात?","कोणत्या तारखेला ग्रामपंचायती बैठक होते, ही कशामुळे माझे नाव आहे का त्यात?",D4
ग्रामदारा सुधारण्यासाठी पायजे म्हाले सर्व शाळांमध्ये मुलांना खाद्य पाककृती शिकवावी लागेल.,ग्रामदारा सुधारण्यासाठी पाहिजे सर्व शाळांमध्ये मुलांना खाद्य पाककृती शिकवावी लागेल.,D4
"कोणत्या वेळी ग्रामपंचायती बैठक होते, हाय कायले म्हाजे नाव हाय का त्यात?","कोणत्या वेळी ग्रामपंचायती बैठक होते, ही कशामुळे माझे नाव आहे का त्यात?",D4
ग्रामपंचायती शाळेत मुलांना खेळणी आणि खेळांचा तंत्रज्ञान लावण्यासाठी पायजे किती रुपये म्हाले?,ग्रामपंचायती शाळेत मुलांना खेळणी आणि खेळांचा तंत्रज्ञान लावण्यासाठी पाहिजे किती रुपये माळे?,D4
ग्रामपंचायतीत प्राथमिक शाळेत मुलांना क्रीडा तंत्रज्ञान लावण्यासाठी करमतत म्हाजी पोरगा हाय काय?,ग्रामपंचायतीत प्राथमिक शाळेत मुलांना क्रीडा तंत्रज्ञान लावण्यासाठी करून घेतात माझे मुलगा आहे काय?,D4
"पार्किंग चेंज हाय, कायले सुरुवातीला कोणत्या दिशेने जावे लागणार हाय?","पार्किंग चेंज आहे, कशामुळे सुरुवातीला कोणत्या दिशेने जावे लागणार आहे?",D4
"सार्वजनिक वाहन किंमत निर्धारित करायची हाय, दोन रुपये पाहिजे का?","सार्वजनिक वाहन किंमत निर्धारित करायची आहे, दोन रुपये पाहिजे का?",D4
नागरिकांची माहिती सुरक्षित ठेवतांना कोणत्या सॉफ्टवेअरची वापर करायची हाय?,नागरिकांची माहिती सुरक्षित ठेवतांना कोणत्या सॉफ्टवेअरची वापर करायची आहे?,D4
"विद्युत पुरवठा म्हटले की विद्युत पुरवठा म्हाले काय हाय, पोरगा बाहेर पडत नाही का?","विद्युत पुरवठा म्हटले की विद्युत पुरवठा मला काय आहे, मुलगा बाहेर पडत नाही का?",D4
"शाळा स्थापन करायची हाय, तुमाले किती शाळा किंमत हाय?","शाळा स्थापन करायची आहे, तुम्हाला किती शाळा किंमत आहे?",D4
"सार्वजनिक भ्रमण पुरवठा किंमत निर्धारित करायची हाय, एक रुपये पायजे का?","सार्वजनिक भ्रमण पुरवठा किंमत निर्धारित करायची आहे, एक रुपये पाहिजे का?",D4
"स्वतंत्र भाषेत वृत्तपत्र वाचायचे हाय, पोरगा काय वाचतो हाय?","स्वतंत्र भाषेत वृत्तपत्र वाचायचे आहे, मुलगा काय वाचतो आहे?",D4
"ग्रामपंचायतीत घरकुल योजनेची यादी आली हाय, तुमाले नाव हाय का त्यात?","ग्रामपंचायतीत घरकुल योजनेची यादी आली आहे, तुम्हाला नाव आहे का त्यात?",D4
"स्थानिक शाळेचे निरीक्षण करायचे हाय, पोरगा काय शिकतो हाय?","स्थानिक शाळेचे निरीक्षण करायचे आहे, मुलगा काय शिकतो आहे?",D4
"नागरिकांची शिक्षण सुविधा उपलब्ध करायची हाय, पायजे किती हाय?","नागरिकांची शिक्षण सुविधा उपलब्ध करायची आहे, पाहिजे किती आहे?",D4
नागरी परवाना वाढवण्यासाठी ऑनलाइन संबंधित कोणत्या प्रकारचे कागदपत्रे सादर करावेत हाय?,नागरी परवाना वाढवण्यासाठी ऑनलाइन संबंधित कोणत्या प्रकारचे कागदपत्रे सादर करावेत आहेत?,D4
"पुण्यात्री वाहतूक पास हाय, तुमाले मुलकी हाय का केली हाय?","पुण्यात्री वाहतूक पास आहे, तुम्हाला मुलकी का केली आहे?",D4
"पोलिस स्टेशनातील संपर्क नंबर हाय, तुमाले संपर्क करायची हाय का हाय?","पोलिस स्टेशनातील संपर्क नंबर आहे, तुम्हाला संपर्क करायची आहे का आहे?",D4
"माझ्या घरी पाणी पुरवठा सुरू करून घेतली हाय, म्हाजे बिल पोरगा म्हाले काय हाय?","माझ्या घरी पाणी पुरवठा सुरू करून घेतला आहे, माझे बिल मुलगा मला काय आहे?",D4
"आधार कार्ड दुरुस्ती करायची हाय, सेतू केंद्र कुठे हाय?","आधार कार्ड दुरुस्ती करायची आहे, सेतू केंद्र कुठे आहे?",D4
"सार्वजनिक शाळेत शाळेचे प्रमाणपत्र प्राप्त करायची हाय, पोरगा म्हाले काय हाय?","सार्वजनिक शाळेत शाळेचे प्रमाणपत्र प्राप्त करायचे आहे, मुलगा मला काय आहे?",D4
"पोलीस आयुक्तालयातील संपर्क नंबर हाय, तुमाले संपर्क करायची हाय का हाय?","पोलीस आयुक्तालयातील संपर्क नंबर आहे, तुम्हाला संपर्क करायची आहे का आहे?",D4
"ग्राम पंचायतीत घरकुलाची यादी आली हाय, म्हाजे नाव हाय का त्यात हाय?","ग्राम पंचायतीत घरकुल योजनेची यादी आली आहे, माझे नाव आहे का त्यात आहे?",D4
आयडी प्रूफ कोणत्या प्रकारचे कागदपत्रे म्हाजे सादर करावेत हाय?,आयडी प्रूफ कोणत्या प्रकारचे कागदपत्रे माझे सादर करावेत आहेत?,D4
"पोलीस स्टेशनातील शिक्षा प्रारंभ करायची हाय, पोरगा म्हाले काय हाय?","पोलीस स्टेशनातील शिक्षा प्रारंभ करायची आहे, मुलगा मला काय आहे?",D4
"ग्रामपंचायतीत घरकुलाच्या योजनेची यादी आली हाय का, म्हाजे नाव हाय का त्यात?","ग्रामपंचायतीत घरकुल योजनेची यादी आली आहे का, माझे नाव आहे का त्यात?",D4
"आधार कार्ड दुरुस्ती करायची हाय, सेतू केंद्र कुठे हाय?","आधार कार्ड दुरुस्ती करायची आहे, सेतू केंद्र कुठे आहे?",D4
"स्थानिक शासनातील योजनांची नोंद करायची पायजे आहे का, कायले नोंदणी कशी करावी?","स्थानिक शासनातील योजनांची नोंद करावी पाहिजे आहे का, कशामुळे नोंदणी करावी?",D4
"ग्रामपंचायतीच्या चालू प्रकल्पांची माहिती म्हाले हाय, काय काम होत आहे?","ग्रामपंचायतीच्या चालू प्रकल्पांची माहिती माझी आहे, काय काम होत आहे?",D4
"आयकर विभागाच्या कार्यालयात काय शाळा आहेत, या ने म्हाजे नाव हाय का त्यात?","आयकर विभागाच्या कार्यालयात काय शाळा आहेत, यांचे माझे नाव आहे का त्यात?",D4
"मुलग्यांनी विकास शाखेत नोंदणी करायची हाय, कायले काय शाळा आवश्यक आहेत?","मुल्यांनी विकास शाखेत नोंदणी करावी आहे, कशामुळे काय शाळा आवश्यक आहेत?",D4
स्थानिक शासनातील योजनांच्या फेरफारा म्हाजे पोरगा काय हाय?,स्थानिक शासनातील योजनांच्या फेरफारा मुलगा काय आहे?,D4
"ग्रामपंचायतीच्या कार्यालयात काय कागदपत्रे आवश्यक आहेत, यांचे म्हाजे नाव हाय का त्यात?","ग्रामपंचायतीच्या कार्यालयात काय कागदपत्रे आवश्यक आहेत, यांचे माझे नाव आहे का त्यात?",D4
"आयकर विभागाच्या कार्यालयात काय शिक्षणाचे कार्यक्रम आहेत, तुमाले म्हाजे नाव हाय का त्यात?","आयकर विभागाच्या कार्यालयात काय शिक्षणाचे कार्यक्रम आहेत, तुम्हाला माझे नाव आहे का त्यात?",D4
"ग्रामपंचायतीच्या चालू प्रकल्पांच्या माहितीसाठी कोणती शाळा आवश्यक आहेत, पोरगा म्हाजे नाव हाय का त्यात?","ग्रामपंचायतीच्या चालू प्रकल्पांच्या माहितीसाठी कोणती शाळा आवश्यक आहेत, मुलगा माझे नाव आहे का त्यात?",D4
निवडणुकीत वयाचे पुरावे दाखवायची पायजे काय?,निवडणुकीत वयाचे पुरावे दाखवायचे पाहिजे काय?,D4
स्थानिक निकामी म्हाजी हाय काय करू शकतो?,स्थानिक निकामी माझी हाय काय करू शकतो?,D4
नागरिकांचा विकास कार्यक्रम काय आहे म्हाले?,नागरिकांचा विकास कार्यक्रम काय आहे मला?,D4
"पोलिस आहे काय, जेव्हा वाटप करायची पोरगाची पुरावे हाय?","पोलिस आहे काय, जेव्हा वाटप करायची मुलगाची पुरावे आहे का?",D4
तुमाले निवडणुकांसाठी नामांकित व्हायला पायजे काय?,तुम्हाला निवडणुकांसाठी नामांकित व्हायला पाहिजे काय?,D4
जिल्हा परिषदेचा मुख्य सचिव हाय का आहे?,जिल्हा परिषदेचा मुख्य सचिव आहे का आहे?,D4
"आधार कार्ड दुरुस्ती करायची हाय का, कुठे हाय सेतू केंद्र?","आधार कार्ड दुरुस्ती करायची आहे, कुठे आहे सेतू केंद्र?",D4
"ग्रामपंचायतीत घरकुल योजनेची यादी आली हाय का, म्हाजे नाव हाय का त्यात?","ग्रामपंचायतीत घरकुल योजनेची यादी आली आहे का, माझे नाव आहे का त्यात?",D4
नागरिकांना माहिती देण्यासाठी बुकलेट म्हाजी हाय काय लावायचे?,नागरिकांना माहिती देण्यासाठी बुकलेट माझी हाय काय लावायचे?,D4
"पोलीस स्टेशनची नोंदणी करायची हाय, तुमाले हाय काय संपर्क क्रमांक आहे?","पोलीस स्टेशनची नोंदणी करायची आहे, तुम्हाला काय संपर्क क्रमांक आहे?",D4
कोपरखाईत शाळेचा वेळ पाहिजे कायले कसे आहे?,कोपरखाईत शाळेचा वेळ कशामुळे आहे?,D4
सार्वजनिक शाळेत विज्ञान अभ्यासक्रमाची माहिती म्हाले काय?,सार्वजनिक शाळेत विज्ञान अभ्यासक्रमाची माहिती मला काय आहे?,D4
सार्वजनिक वाचनालयात साहित्यिक पुस्तकांची माहिती काय म्हाजे?,सार्वजनिक वाचनालयात साहित्यिक पुस्तकांची माहिती माझी काय आहे?,D4
पार्किंग करायची तुमाले पैसे किती द्यावी लागतात?,पार्किंग करायची तुम्हाला पैसे किती द्यावी लागतात?,D4
"ग्रामपंचायतीत वीज पुरवठा आहे हाय का, तुमाले जागेची माहिती आहे?","ग्रामपंचायतीत वीज पुरवठा आहे आहे का, तुम्हाला जागेची माहिती आहे?",D4
पाणी बिल शुल्कानुसार म्हाले काय होते?,पाणी बिल शुल्कानुसार मला काय होते?,D4
यातायात नियमांची जाणीवपट्टी काय करायची हाय?,यातायात नियमांची जाणीवपट्टी काय करायची आहे?,D4
स्वच्छता विभागात प्रेरणा योजना म्हाजे काय आहे?,स्वच्छता विभागात प्रेरणा योजना माझी काय आहे?,D4
प्राथमिक आरोग्य केंद्रात प्राथमिक चिकित्सा सेवा म्हाले काय आहे?,प्राथमिक आरोग्य केंद्रात प्राथमिक चिकित्सा सेवा मला काय आहे?,D4
"ग्रामपंचायतीत पाणीपुरवठा व्यवस्थेमध्ये काय नवीन बदल कार्यरत आहेत, म्हाजे नाव हाय का त्यात?","ग्रामपंचायतीत पाणीपुरवठा व्यवस्थेमध्ये काय नवीन बदल कार्यरत आहेत, माझे नाव आहे का त्यात?",D4
"ग्रामपंचायतीच्या कार्यालयात बँक खाते खुलवतांना काय सोबत घ्यावे लागते, तुमाले काय म्हणता?","ग्रामपंचायतीच्या कार्यालयात बँक खाते खुलवतांना काय सोबत घ्यावे लागते, तुम्हाला काय म्हणता?",D4
"नागरिकांच्या निवडणुकीच्या नोंदी करायच्या वेळी काय आवश्यक कागदपत्रे पाहिजे, पोरगा म्हणजे चा काय नेम?","नागरिकांच्या निवडणुकीच्या नोंदी करायच्या वेळी काय आवश्यक कागदपत्रे पाहिजे, मुलगा म्हणजे काय नेम?",D4
"स्वच्छता अभियानामध्ये काय नवीन सुरुवात केली आहे, कायले ही दिवाळी माझ्या गावात कुठे आहे?","स्वच्छता अभियानामध्ये काय नवीन सुरुवात केली आहे, कशामुळे ही दिवाळी माझ्या गावात कुठे आहे?",D4
"ग्रामपंचायतीच्या शिक्षण विभागामध्ये काय नवीन पध्दती सुरु केल्या, तुमाले काय म्हणता?","ग्रामपंचायतीच्या शिक्षण विभागामध्ये काय नवीन पध्दती सुरु केल्या, तुम्हाला काय म्हणता?",D4
"नागरिकांच्या वीजेच्या बिलाच्या शुल्के पाचविण्याच्या वेळी काय सेवा उपलब्ध आहेत, पोरगा म्हणजे काय नेम?","नागरिकांच्या वीजेच्या बिलाच्या शुल्के पाचविण्याच्या वेळी काय सेवा उपलब्ध आहेत, मुलगा म्हणजे काय नेम?",D4
"ग्रामपंचायतीच्या स्वास्थ्य विभागामध्ये काय नवीन उपचार सुरु केल्या, तुमाले काय म्हणता?","ग्रामपंचायतीच्या स्वास्थ्य विभागामध्ये काय नवीन उपचार सुरु केल्या, तुम्हाला काय म्हणता?",D4
"नागरिकांच्या घरकुल योजनेच्या नोंदीत काय आवश्यक कागदपत्रे पाहिजे, पोरगा म्हणजे काय नेम?","नागरिकांच्या घरकुल योजनेच्या नोंदीत काय आवश्यक कागदपत्रे पाहिजे, मुलगा म्हणजे काय नेम?",D4
