dialect_text,standard_text,dialect
"मनाले शेतमालाची किंमत गेली शेतस, कठे क्रेडिट कार्ड भरायला भेटन?","मला शेतमालाची किंमत गेली आहे, कुठे क्रेडिट कार्ड भरायला मिळेल?",D2
मनाले बागायती शेती करस करण्यासाठी कृषिसंरक्षण भेटन,मला बागायती शेती करण्यासाठी कृषिसंरक्षण मिळेल,D2
"तुनाले शेतामध्ये कितला पाणी शेतस खास, बारा ते पंधरा टक्के पाणी कितला?","तुला शेतामध्ये किती पाणी द्यायचे आहे, बारा ते पंधरा टक्के पाणी किती आहे?",D2
"गनज शेतकऱ्या शेतात काम करस, शेतात कितला काम शेतस?","पुष्कळ शेतकऱ्या शेतात काम करतात, शेतात किती काम आहे?",D2
"विहीरमध्ये पाणी शेतस, गावात कितला विहीर आहे मनाले?","विहिरीत पाणी आहे, गावात किती विहीर आहे मला?",D2
मनाले बागायती शेती खास करण्यासाठी कितला खर्च शेतस?,मला बागायती शेती करण्यासाठी किती खर्च होतो?,D2
"तुनाले शेतात कितला बीज शेतस, गनज पीक दाटशी होते?","तुला शेतात किती बीज द्यायचे आहे, पुष्कळ पीक दाटशी होते?",D2
"गावात कितला शेतकऱ्या शेतात काम करस, मनाले त्यांचे काम सांगणार कोण?","गावात किती शेतकऱ्या शेतात काम करतात, मला त्यांचे काम सांगणार कोण?",D2
"मनाले शेतात कितला जैविक शेती शेतस, गावात कितला जैविक शेतकऱ्या आहे?","मला शेतात किती जैविक शेती आहे, गावात किती जैविक शेतकऱ्या आहेत?",D2
"तुनाले शेतात कितला उर्जा शेतस, गावात कितला शेतकऱ्या उर्जा वापरतात?","तुला शेतात किती उर्जा द्यायची आहे, गावात किती शेतकऱ्या उर्जा वापरतात?",D2
"गनज शेतकऱ्या शेतात काम करस, मनाले त्यांचे काम सांगण्यासाठी कितला वेळ शेतस?","पुष्कळ शेतकऱ्या शेतात काम करतात, मला त्यांचे काम सांगण्यासाठी किती वेळ लागतो?",D2
"मनाले जिर्या पिकाले खास, गनज दिवस शेतस?",मला जिर्या पिकाला काय खात आहे? अनेक दिवस असतात का?,D2
शेतस पिकाले पाणी देवाले करस कितलं शेतस?,"पिकाला पाणी द्यायचे आहे, तर पाण्याची किती वापरावी लागते?",D2
तुनाले कापूस गाढवले मनाले तयार केले शेतस?,"तुला कापूस गाढवला आहे, मला किती तयार करावे लागते?",D2
गनज गावात शेतकऱ्यांना काम देता शेतस?,पुष्कळ गावात शेतकऱ्यांना काम देतात का?,D2
खास पिकाले पाणी देवाले तर लागन शेतकऱ्याला शेतस?,"पिकाला पाणी द्यायचे आहे, तर शेतकऱ्याला किती लागते?",D2
मनाले सोयाबीन पिकाले पाणी देवाले शेतस?,मला सोयाबीन पिकाला पाणी द्यायचे आहे का?,D2
शेतस पिकाले काळा कीटक पडना शेतकऱ्याला कठे फायदा लागन?,"पिकाला काळा कीटक पडला आहे, शेतकऱ्याला कुठे फायदा मिळतो?",D2
तुनाले बाजरी पिकाले मनाले खास शेतस?,तुला बाजरी पिकाला काय खात आहे मला?,D2
गनज शेतकऱ्यांना काम देवाले त्यांना कितलं शेतस?,"पुष्कळ शेतकऱ्यांना काम द्यायचे आहे, त्यांना किती लागते?",D2
खास पिकाले पाणी देवाले शेतकऱ्याला कितलं शेतस?,"पिकाला पाणी द्यायचे आहे, शेतकऱ्याला किती लागते?",D2
"मनाले कापूस पिकाले पाणी देवाले शेतस, पिकाच्या काळजात कितलं गनज ड्रिपस?","मला कापूस पिकाला पाणी द्यायचे आहे, पिकाच्या काळजात किती ड्रिपे आहेत?",D2
"तुनाले शेतकरी शेतस क्रेडिट कार्ड मिळवन, खास खात असेल का?","तुला शेतकरी क्रेडिट कार्ड मिळणार आहे, खात आहे का?",D2
गावसात कितलं शेतस बायोमॅनर सायकलस किंमत?,गावात किती शेती बायोमॅनर सायकलस किंमत आहे?,D2
भेटन कुठे शेतस माहिती पुस्तकस प्रत्येकशी कितलं?,कुठे शेती माहिती पुस्तक प्रत्येक किती आहे?,D2
शेतस कितलं सिंचाईस पाणी शेतकरी प्रत्येकला मिळेल?,शेती किती सिंचाई पाणी शेतकरी प्रत्येकला मिळेल?,D2
"कठे शेतस किंमत जाणन, तुनाले शेताचा फायदा भेटन?","कुठे शेती किंमत जाणण्यासारखे असते, तुला शेताचा फायदा मिळेल?",D2
"मनाले शेतकरी शेतस योजना मिळवन, खास खात असेल का?","मला शेतकरी योजना मिळणार आहे, खात आहे का?",D2
गनज शेतस पिकावर उष्णता प्रदाता ट्रॉलिस भेटन?,पुष्कळ शेती पिकावर उष्णता प्रदाता ट्रॉली मिळेल?,D2
शेतस कितलं कृषी शेताची किंमत प्रत्येकशी?,शेती किती कृषी किंमत प्रत्येक आहे?,D2
भेटन कुठे शेतस सिंचाई पाणी किंमत जाणन?,कुठे शेती सिंचाई पाणी किंमत जाणण्यासारखे आहे?,D2
मनाले बाजरी पिकाले कितलं शेतस?,मला बाजरी पिकाला किती शेतस आहे?,D2
शेतस सोयाबीन पिकाले पाणी देवाले भेटन?,"सोयाबीन पिकाला पाणी द्यायचे आहे, मिळेल का?",D2
गनज गावात फळ पिकनारे शेतकऱ्यांचे खास होतील?,पुष्कळ गावात फळ पिकनारे शेतकऱ्यांचे खात असेल?,D2
जवळच्या विहीरमा पाणी शेतस कशा शेतस?,जवळच्या विहिरीत पाणी किती शेतस आहे?,D2
तुनाले मका पिकाले दुधाचे पोत शेतस?,तुला मका पिकाला दुधाचे पोत किती शेतस आहे?,D2
"गावाच्या किनारी जाडी भाताला खास मिळेल का, गनज शेतकऱ्यांचे?","गावाच्या किनारी जाडी भाताचे खात असेल का, पुष्कळ शेतकऱ्यांचे?",D2
भेटन कुठे शेतकऱ्यांचे वाढवण पिकाले पाणी देवाले शेतस?,"कुठे शेतकऱ्यांचे वाढवण पिकाला पाणी द्यायचे आहे, मिळेल का?",D2
"संत्रा पिकावर रोग पडना शेतस, तुनाले काय करावे?","संत्रा पिकावर रोग पडला आहे, तुला काय करावे?",D2
अगदी शेतकऱ्यांचे खास काही शेतस बाजारातून शेतस काढण्यासाठी?,शेतकऱ्यांचे खात असे काही बाजारातून किती शेतस काढण्यासाठी?,D2
गनज शेतकऱ्यांनी त्यांच्या खास पिकाले कितलं पाणी द्यावे?,पुष्कळ शेतकऱ्यांनी त्यांच्या खात असलेल्या पिकाले किती पाणी द्यावे?,D2
तुनाले शेतस खास जातो लागन तांदळाचे बियाणे किंवा कापूसचे बियाणे मिळेल?,तुला शेतात खात असेल तर कुठे तांदळाचे बियाणे किंवा कापूसचे बियाणे मिळेल?,D2
"संत्रा शेतस रोग पडना शेतस, कोणता रोग लागतो गनज वेळा?",संत्रा पिकावर रोग पडला आहे तर कोणता रोग लागतो आणि किती वेळा?,D2
"तुनाले शेतस कसे शेतस, शेतात गावता कोणते पिके आहेत?",तुला शेतात खात असेल तर कुठे कोणते पिके आहेत?,D2
"मनाले शेतस मोठ्या प्रमाणात कापूस पिकाले शेतस, खास कितलं शेतस?",मला शेतात खात असेल तर कापूस पिकाला किती शेती आहे?,D2
"तुनाले शेतासाठी कोणते औषध भेटन त्या वेळी, कोणत्या रोगांवर कसे लागते?","तुला शेतात खात असेल तर कोणते औषध मिळेल त्या वेळी, कोणत्या रोगांवर कसे लागते?",D2
"मनाले शेतस मोठ्या प्रमाणात कोणते पिके पिकाले शेतस, गनज गावता?",मला शेतात खात असेल तर कोणते पिके पिकाला किती आहेत?,D2
"तुनाले शेतस खास कसे शेतस, शेतात गावता कोणते फुलांचे पीक आहेत?",तुला शेतात खात असेल तर कुठे कोणते फुलांचे पीक आहेत?,D2
"तुनाले शेतासाठी कोणते जखमा भेटन, कोणत्या जखमांवर कसे लागते?","तुला शेतात खात असेल तर कोणते जखमा मिळतील, कोणत्या जखमांवर कसे लागते?",D2
"गनज गाय शेतस, कुठे मावळा भेटन?","अनेक गाय असतात, कुठे मावळा मिळेल?",D2
"बिरवी खातो शेतस, खास कितलं देवाले?","बिरवी खात असेल, मला किती द्यावी लागते?",D2
"तुनाले कापूस पिकाले पाणी देवाले शेतस, विहीरमा पाणी कितलं शेतस?","तुला कापूस पिकाला पाणी द्यायचे आहे, विहिरीत पाणी किती आहे?",D2
"संत्रा पिकावर रोग पडना शेतस, कठे औषध भेटन?","संत्रा पिकावर रोग पडला आहे, कुठे औषध मिळेल?",D2
खेतीकरिता कसा काम करस?,खेडूती काम करून कसे करावे?,D2
"गायी खाती शेतस, कुठे फुलपिसा भेटन?","गायी खात असतात, कुठे फुलपिसा मिळेल?",D2
मनाले बागवीचे काम कितलं लागन?,मला बागवीचे काम किती लागते?,D2
"पिकवाढीसाठी उर्जा वापरना शेतस, कुठे यंत्र खरेदी करस?",पिकवाढीसाठी उर्जा वापरून कसे करावे? कुठे यंत्र खरेद करावे?,D2
कुठे शेतावर दुधाची विक्री करस?,कुठे शेतात दुधाची विक्री करावी?,D2
"तुनाले कितलं पाणी शेतस, मावळ्या पाण्याचा शेती करस?",तुला किती पाणी असते? मावळ्या पाण्याची शेती कशी करावी?,D2
"मनाले शेती करस, काळा कोंडी सारखी धान्य शेतस?","मला शेती करते आहे, काळा कोंडी सारखे धान्य शेतात आहे?",D2
"गनज गायी शेतस, तुनाले दुध पिळन?","अनेक गायी शेतात आहेत, तुला दुध पिऊन आहे?",D2
"कापूस पिकाले पाणी देवाले शेतस, विहीरमा पाणी कितलं शेतस?","कापूस पिकाला पाणी द्यायचे आहे, विहिरीत पाणी किती आहे?",D2
"संत्रा पिकावर रोग पडना शेतस, कठे औषध भेटन?","संत्रा पिकावर रोग पडला आहे, कुठे औषध मिळेल?",D2
"सोयाबीन पिकाले पाणी देवाले शेतस, किती शेतकऱ्यांनी शेती केली?","सोयाबीन पिकाला पाणी द्यायचे आहे, किती शेतकऱ्यांनी शेती केली?",D2
"गनज शेतकऱ्यांनी शेती केली, मनाले विहीर पाणी शेतस.","अनेक शेतकऱ्यांनी शेती केली आहे, मला विहीरीत पाणी शेतात आहे.",D2
"सोयाबीन पिकावर रोग पडना शेतस, कठे औषध भेटन?","सोयाबीन पिकावर रोग पडला आहे, कुठे औषध मिळेल?",D2
"मनाले खास पिकाले वाणी देवाले, किती शेतकऱ्यांनी शेती केली?","मला खातो पिकाला वाणी द्यायचे आहे, किती शेतकऱ्यांनी शेती केली?",D2
"गनज गायी शेतस, तुनाले दुध पिळन, किती दुध मिळेल?","अनेक गायी शेतात आहेत, तुला दुध पिऊन किती मिळेल?",D2
"शेतस कापसाचे बियाणे लागन, कुठे आणता?","कापसाचे बियाणे लागेल, कुठे आणता?",D2
"गनज शेतकऱ्यांनी पिकवलेले धान्य भेटन, तुला किती शेतस?","पुष्कळ शेतकऱ्यांनी पिकवलेले धान्य मिळेल, तुला किती आहे?",D2
खास शेतीकर्त्यांनी मिळालेले पाणी तुनाले वापरून शेतस?,खात असेल शेतीकर्त्यांनी मिळालेले पाणी तुला वापरून असते?,D2
"मनाले सोयाबीन पिकाले पाणी देवाले शेतस, विहीरमा पाणी कितलं शेतस?","मला सोयाबीन पिकाला पाणी द्यायचे आहे, विहिरीत पाणी किती आहे?",D2
शेतकऱ्यांचे पिक आणि झाडे कुठे गावता मिळणार?,शेतकऱ्यांचे पिक आणि झाडे कुठे मिळतील?,D2
"भाजीपाला फसला शेतस, तुला फळी किती शेतस?","भाजीपाला फसला आहे, तुला फळी किती आहे?",D2
मनाले शेतात काम करून किती रुपये खास शेतस?,मला शेतात काम करून किती रुपये खात असेल?,D2
तुनाले पिकवलेल्या फळींमध्ये किती क्विंटल शेतस?,तुला पिकवलेल्या फळींमध्ये किती क्विंटल आहे?,D2
गनज शेतकऱ्यांनी किती जातींचे बियाणे लागन?,पुष्कळ शेतकऱ्यांनी किती जातींचे बियाणे लागेल?,D2
"शेताधिकारी शेतकऱ्यांना किती क्विंटल धान्य देणार, तुला शेतस?","शेताधिकारी शेतकऱ्यांना किती क्विंटल धान्य देणार, तुला किती आहे?",D2
"शेतकळीत गनज साखरे पिकणारे शेतस, तुनाले दोन क्विंटल शेतस?","शेतकळीत पुष्कळ साखरे पिकणारे आहेत, तुला दोन क्विंटल आहेत का?",D2
"कृषी बँकेत उधोगी लोन मिळणारे शेतस, मनाले किती लाख शेतस?","कृषी बँकेत उधोगी लोन मिळतात का, मला किती लाख आहे?",D2
"क्षयरोगाची रुग्णी शेतस, गावात कुठे भेटन?","क्षयरोगाची रुग्णी आहेत का, कुठे मिळेल?",D2
"शेतात गाईंनी पाणी लागन, मनाले किती दिवस शेतस?","गाईंनी शेतात पाणी लागेल का, मला किती दिवस आहे?",D2
"पिकाचे कार्यक्रम शेतस, खास खाली पाहणारे शेतस","पिकाचे कार्यक्रम आहेत का, खाता मी पाहणार आहे?",D2
"कृषी उत्पादनाला कोटी रुपये मिळणारे शेतस, तुनाले किती रुपये शेतस?","कृषी उत्पादनाला कोटी रुपये मिळतात का, तुला किती रुपये आहेत का?",D2
"शेतात निर्माण केलेले पाण्याचे पंप शेतस, कठे लागन?","शेतात निर्माण केलेले पाण्याचे पंप आहे का, कुठे लागेल?",D2
"कृषी अभियांत्रिकी शिक्षण शेतस, मनाले किती वर्ष शेतस?","कृषी अभियांत्रिकी शिक्षण आहे का, मला किती वर्ष आहे?",D2
"राज्यातील ग्रामीण भागात शेतात काम करणारे शेतस, तुनाले किती शेतकळी शेतस?","राज्यातील ग्रामीण भागात शेतात काम करतात का, तुला किती शेतकळी आहेत का?",D2
"शेती क्षेत्रातील शेतकळीतील शेतकऱ्यांचे स्वावलंबन शेतस, मनाले किती टक्के शेतस?","शेती क्षेत्रातील शेतकळीतील शेतकऱ्यांचे स्वावलंबन आहे का, मला किती टक्के आहे?",D2
"मनाले कापूस पिकाले पाणी देवाले शेतस, विहीरमा पाणी कितलं शेतस?","मला कापूस पिकाला पाणी द्यायचे आहे, विहिरीत पाणी किती आहे?",D2
"संत्रा पिकावर रोग पडना शेतस, कठे औषध भेटन?","संत्रा पिकावर रोग पडला आहे, कुठे औषध मिळेल?",D2
"गनज मक्याच्या पिके शेतस, हि पिका खाली कुठे बियाले शेतस?","पुष्कळ मक्याच्या पिके असतात, ही पिका खाली कुठे बियाली आहेत?",D2
"तुनाले धान्य हाताळता, ते दूध पिऊना शेतस?","तुला धान्य हाताळावे, ते पिऊना काय आहे?",D2
"मनाले कोळी बांधना शेतस, ती बांधण्याचा कसा किता शेतस?","मला कोळी बांधावी, ती बांधण्याचा कसा किता आहे?",D2
"खास फुलांची निरीक्षणे करता, फुलांचा ताजा फुलांसा शेतस?","खातो फुलांची निरीक्षणे करतो, फुलांचा ताजा फुलांसा किता आहे?",D2
"गनज जाडी निरनिराळे फुलांची गटे शेतस, किती फुलांचा लागन?","पुष्कळ जाडी निरनिराळे फुलांची गटे असतात, किती फुलांचा लागेल?",D2
"सांगते फार गार दाणे शेतस, हे दाणे कुठे भेटन?","सांगते फार गार दाणे असतात, हे दाणे कुठे मिळेल?",D2
"शेतस उरबळ पिकाच्या निरीक्षणे करता, ती उरबळ पिका कुठे शेतस?","उरबळ पिकाच्या निरीक्षणे करतो, ती उरबळ पिका कुठे असते?",D2
"तुनाले पिकांच्या शेती करुना, त्या पिकांची योग्य शेतस?","तुला पिकांच्या शेती करावी, त्या पिकांची योग्य काय आहे?",D2
मनाले पिकाले उरबत शेतस. किती दिवस शेतस?,मला पिकायला उरबत आहे. किती दिवस आहे?,D2
"गनज लोक शेतस भेटतात, तुनाले ते गावता शेतस?","पुष्कळ लोक शेतात भेटतात, तुला ते मिळते का?",D2
"शेतस जाते करस, मनाले त्या शेतस भेटतात का?","जाते करतो आहे, मला त्या शेतात मिळते का?",D2
गाढव पिकांना किती फायदे शेतस?,गाढव पिकांना किती फायदे आहे?,D2
"मनाले पिकाले पाणी देवाले शेतस, विहीरमा पाणी कितलं शेतस?","मला पिकाला पाणी द्यायचे आहे, विहिरीत पाणी किती आहे?",D2
खास शेतसाठी पाणी किती शेतस?,खात असेल शेतासाठी पाणी किती आहे?,D2
"संत्रा पिकावर रोग पडना शेतस, कठे औषध भेटन?","संत्रा पिकावर रोग पडला आहे, कुठे औषध मिळेल?",D2
"शेतस जाते करस, मनाले त्या शेतस भेटतात का?","जाते करतो आहे, मला त्या शेतात मिळते का?",D2
"गाढव पिकांना किती फायदे शेतस, तुनाले ते गावता शेतस?","गाढव पिकांना किती फायदे आहे, तुला ते मिळते का?",D2
मनाले शेतात बांधणी करण्यासाठी पैशांचा कळस शेतस.,"मला शेतात बांधणी करायची आहे, त्यासाठी पैशांचा कळस किती आहे?",D2
तुनाले शेतात उर्वरित कणसे वापरून फायदा करण्यासाठी प्रक्रिया शेतस.,"तुला शेतात उर्वरित कणसे वापरून फायदा करायचा आहे, त्यासाठी प्रक्रिया किती आहे?",D2
"मनाले दगडी खणीला पाणी देण्यासाठी पंप शेतस, कठे पंप भेटन?","मला दगडी खणीला पाणी द्यायचे आहे, पंप कुठे मिळेल?",D2
तुनाले कापूस पिकाला गाळण्यासाठी गाळणी करस.,तुला कापूस पिकाला गाळण्यासाठी गाळणी करायची आहे?,D2
मनाले शेतात उर्वरित पाणी वापरून पालटी करण्यासाठी प्रक्रिया शेतस.,"मला शेतात उर्वरित पाणी वापरून पालटी करायची आहे, त्यासाठी प्रक्रिया किती आहे?",D2
तुनाले शेतात पिकाला जाळण्यासाठी उपाय शेतस.,तुला शेतात पिकाला जाळण्यासाठी उपाय किती आहे?,D2
मनाले शेतात उर्वरित भाजीपाला वापरून फायदा करण्यासाठी प्रक्रिया शेतस.,"मला शेतात उर्वरित भाजीपाला वापरून फायदा करायचा आहे, त्यासाठी प्रक्रिया किती आहे?",D2
तुनाले सागवणारी पिकाला पाणी देण्यासाठी विहीर शेतस.,"तुला सागवणारी पिकाला पाणी द्यायचे आहे, विहिरीत पाणी किती आहे?",D2
मनाले शेतात उर्वरित कांटे वापरून फायदा करण्यासाठी उपाय शेतस.,"मला शेतात उर्वरित कांटे वापरून फायदा करायचा आहे, त्यासाठी उपाय किती आहे?",D2
तुनाले शेंगा पिकाला पाणी देण्यासाठी पंप करस.,"तुला शेंगा पिकाला पाणी द्यायचे आहे, पंप किती आहे?",D2
"मनाले पिक्वाळा वाढवनारा खास आहे, खास किती गनज शेतस?",मला पिकवाळा वाढवायचा असतो तर माझा खास किती आहे?,D2
"तुनाले जडोबी फुलाला भेटन, जी भेटस गारठी शेतस?","तुला जडोबी फुल मिळेल का ते कळत नाही, ज्या भेटीचे गारठी किती आहे?",D2
"गनज धान्याचे पुरावे शेतस, ते पुरावे कठे शेतस?",पुष्कळ धान्याचे पुरावे असतात ते कुठे आहेत?,D2
"मनाले कापूस पिकाले पाणी देवाले शेतस, पाणी देवण्याची किती शेतस?",मला कापूस पिकाला पाणी द्यायचे आहे त्याची किती शेतस आहे?,D2
"संत्रा पिकावर रोग पडना शेतस, ते रोग कुठे शेतस?",संत्रा पिकावर रोग पडला आहे ते कुठे आहे?,D2
"गनज कापूसाच्या बिया शेतस, कापूसाच्या बिया कुठे शेतस?",पुष्कळ कापूसाच्या बिया आहेत त्या कुठे आहेत?,D2
"तुनाले बागायती शेतस, ती बागायती कुठे शेतस?",तुला बागायती शेती आहे ती कुठे आहे?,D2
"खास खत देवाले शेतस, खत देवण्याची किती शेतस?",माझ्या खातात खत द्यायचे आहे त्याची किती शेतस आहे?,D2
"शेतस कापसाचे पीक तयार होणारा, ते पीक कुठे शेतस?",कापसाचे पीक तयार होणारे कुठे आहे?,D2
"मनाले पिकवाळ्या शेतस, पिकवाळ्या कुठे शेतस?",मला पिकवाळी आहे ती कुठे आहे?,D2
"मनाले कापूस पिकाले पाणी देवाले शेतस, विहीरमा पाणी कितलं शेतस?","मला कापूस पिकाला पाणी द्यायचे आहे, विहिरीत पाणी किती आहे?",D2
"संत्रा पिकावर रोग पडना शेतस, कठे औषध भेटन?","संत्रा पिकावर रोग पडला आहे, कुठे औषध मिळेल?",D2
"मनाले बाजरी पिकाले वाढवून खास, पाण्याच्या शेताला लागन?","मला बाजरी पिकवून खातो आहे, पाण्याचे शेत लागेल?",D2
"गनज शेतकऱ्यांना दुधाचा फायदा लागन, कुठे दुधाची पिशवी भेटन?","अनेक शेतकऱ्यांना दुधाचा फायदा लागेल, कुठे दुधाची पिशवी मिळेल?",D2
"तुनाले गवत पिकाले अन्नदात्याला तुला देणे, कुठे गवताचे लवण भेटन?","तुला गवत पिकायला द्यायचे आहे, गवताचे लवण कुठे मिळेल?",D2
"मनाले शेतात कात्री देवाले शेतस, वाळवंटाला पाणी कितलं शेतस?","मला शेतात कात्री द्यायचे आहे, वाळवंटात पाणी किती आहे?",D2
"सह्याद्रीच्या जंगलात खूप शेतकऱ्यांना ज्वाराची पिका लागन, कठे ज्वाराची पिशवी भेटन?","सह्याद्रीच्या जंगलात अनेक शेतकऱ्यांना ज्वाराची पिका लागेल, कुठे ज्वाराची पिशवी मिळेल?",D2
"मनाले कापूस पिकाले शेतकऱ्याला खूप पैसे शेतस, विहीरमा पाणी कितलं शेतस?","मला कापूस पिकायला शेतकऱ्याला खूप पैसे आहेत, विहिरीत पाणी किती आहे?",D2
"गनज शेतकऱ्यांना बाजरी पिकाले खूप लाभ शेतस, कुठे बाजरी पिशवी भेटन?","अनेक शेतकऱ्यांना बाजरी पिकायला खूप लाभ लागेल, कुठे बाजरी पिशवी मिळेल?",D2
"तुनाले शेतात कात्री देवाले शेतकऱ्याला तुला देणे, कुठे कात्रीची पिशवी भेटन?","तुला शेतात कात्री द्यायचे आहे, कात्रीची पिशवी कुठे मिळेल?",D2
"गनज गाईं शेतस, खास मावस नाला भेटन?","अनेक गाईं असतात, खात असेल मावस नाला मिळेल?",D2
"मनाले कोळंबी पिकाले पाणी देवाले शेतस, बांधात पाणी कितलं शेतस?","मला कोळंबी पिकाला पाणी द्यायचे आहे, बांधात पाणी किती आहे?",D2
"सावित्री बाईला फळ गनज लागन, विहीरात पाणी शेतस?","सावित्री बाईला फळ अनेक लागेल, विहिरीत पाणी आहे?",D2
"कोळंबी पिकावर रोग पडना शेतस, कठे औषध भेटन?","कोळंबी पिकावर रोग पडला आहे, कुठे औषध मिळेल?",D2
"मनाले कापूस पिकाले पाणी देवाले शेतस, भेटणाला पाणी कितलं शेतस?","मला कापूस पिकाला पाणी द्यायचे आहे, भेटणाला पाणी किती आहे?",D2
"गनज चवंडी शेतस, खास भेटन?","अनेक चवंडी असतात, खात असेल भेटेल?",D2
"संत्रा पिकावर पाने पडना शेतस, कठे पाने भेटन?","संत्रा पिकावर पाने पडले आहे, कुठे पाने मिळेल?",D2
"मनाले कापूस पिकाले पाणी देवाले शेतस, विहीरात पाणी कितलं शेतस?","मला कापूस पिकाला पाणी द्यायचे आहे, विहिरीत पाणी किती आहे?",D2
"गनज गाईं शेतस, तुनाले सांभर खात असेल?","अनेक गाईं असतात, तुला सांभर खात असेल?",D2
"कोळंबी पिकावर रोग पडना शेतस, मनाले कोळंबी पिकाला औषध देवाले?","कोळंबी पिकावर रोग पडला आहे, मला कोळंबी पिकाला औषध द्यायचे आहे?",D2
"गनज पिके पिकवण्यासाठी शेतस, मनाले कोणत्या पिकांना शेतस?","पुष्कळ पिके पिकवायची आहेत, मला कोणत्या पिकांना शेतस आहेत?",D2
"सोयाबीन पिकाला खास मिळेल, तुनाले सोयाबीन पिकाला शेतस?","सोयाबीन पिकाला खात असेल, तुला सोयाबीन पिकाला शेतस आहे?",D2
"शेतकऱ्यांच्या आयडी कार्डशी योग्य नोंदणी करस, कठे करस योग्य नोंदणी करण्यासाठी शेतस?","शेतकऱ्यांच्या आयडी कार्डशी योग्य नोंदणी करणे आवश्यक आहे, कुठे योग्य नोंदणी करण्यासाठी शेतकऱ्यांना शेतस आहे?",D2
"कृषी सेवा शेतस, मनाले कोणत्या कृषी सेवांचा लाभ शेतस?","कृषी सेवा शेतकऱ्यांना शेतस आहे, मला कोणत्या कृषी सेवांचा लाभ शेतस?",D2
"तणबंदी करण्यासाठी गनज पैसे शेतस, तुनाले तणबंदी करण्यासाठी शेतस?","तणबंदी करण्यासाठी पुष्कळ पैसे शेतकऱ्यांना शेतस आहेत, तुला तणबंदी करण्यासाठी शेतस आहे?",D2
"कृषी ऋण शेतस, मनाले कोणत्या कृषी ऋणांचे शेतस आहेत?","कृषी ऋण शेतकऱ्यांना शेतस आहेत, मला कोणत्या कृषी ऋणांचे शेतस आहेत?",D2
"फसवणूक शेतस, तुनाले कोणत्या पिकावर फसवणूक शेतस?","फसवणूक शेतकऱ्यांच्या पिकावर होत आहे, तुला कोणत्या पिकावर फसवणूक शेतस आहे?",D2
"विकासबळ शेतस, मनाले विकासबळ शेतस किती शेतस?","विकासबळ शेतकऱ्यांना शेतस आहे, मला विकासबळ शेतस किती आहे?",D2
"शेतकऱ्यांच्या आयडी कार्डशी योग्य नोंदणी करस, कठे करस योग्य नोंदणी करण्यासाठी शेतस?","शेतकऱ्यांच्या आयडी कार्डशी योग्य नोंदणी करणे आवश्यक आहे, कुठे योग्य नोंदणी करण्यासाठी शेतकऱ्यांना शेतस आहे?",D2
"तलावे पुनरुज्जीवित करण्यासाठी शेतस, मनाले तलावे पुनरुज्जीवित करण्यासाठी शेतस किती शेतस?","तलावे पुनरुज्जीवित करण्यासाठी शेतकऱ्यांना शेतस आहे, मला तलावे पुनरुज्जीवित करण्यासाठी शेतस किती आहे?",D2
"मनाले कापूस पिकाले पाणी देवाले शेतस, विहीरमा पाणी कितलं शेतस?","मला कापूस पिकाला पाणी द्यायचे आहे, विहिरीत पाणी किती आहे?",D2
"संत्रा पिकावर रोग पडना शेतस, कठे औषध भेटन?","संत्रा पिकावर रोग पडला आहे, कुठे औषध मिळेल?",D2
"तुनाले कांद्याचे शेत पासून शेतस, किती कांदे पाहिजे?","तुला कांद्याचे शेत कसे सांभाळावे?, किती कांदे हवे आहेत?",D2
"मनाले बाजरी पिकाले शेतस, ती किती दिवस खात असेल?","मला बाजरी पिकाल्याचे शेत आहे, ती किती दिवस होते?",D2
"गनज गोडभर पिकाले शेतस, तितकी बाजरी कितली शेतस?","पुष्कळ गोडभर पिकाले शेत आहे, तितकी बाजरी किती आहे?",D2
